화농성 눈속 염증,,,,NNP,*,T,화농성 눈속 염증,*,*,*,*,*
화농성 눈염증,,,,NNP,*,T,화농성 눈염증,*,*,*,*,*
화농성 안구염,,,,NNP,*,T,화농성 안구염,*,*,*,*,*
노년 황반변성,,,,NNP,*,T,노년 황반변성,*,*,*,*,*
황반 및 후극부의 변성 퍼가기,,,,NNP,*,F,황반 및 후극부의 변성 퍼가기,*,*,*,*,*
황반원공,,,,NNP,*,T,황반원공,*,*,*,*,*
각기병증,,,,NNP,*,T,각기병증,*,*,*,*,*
비타민 B1결핍증,,,,NNP,*,T,비타민 B1결핍증,*,*,*,*,*
비타민B1부족증,,,,NNP,*,T,비타민B1부족증,*,*,*,*,*
티아민결핍증,,,,NNP,*,T,티아민결핍증,*,*,*,*,*
강박신경증,,,,NNP,*,T,강박신경증,*,*,*,*,*
강박증,,,,NNP,*,T,강박증,*,*,*,*,*
강박성 장애,,,,NNP,*,T,강박성 장애,*,*,*,*,*
게르스트만 증후군,,,,NNP,*,T,게르스트만 증후군,*,*,*,*,*
저스트만 증후군,,,,NNP,*,T,저스트만 증후군,*,*,*,*,*
건강염려증상,,,,NNP,*,T,건강염려증상,*,*,*,*,*
심기증,,,,NNP,*,T,심기증,*,*,*,*,*
질병 불안장애,,,,NNP,*,T,질병 불안장애,*,*,*,*,*
결핵성 뇌수막염,,,,NNP,*,T,결핵성 뇌수막염,*,*,*,*,*
경계선 인격장애,,,,NNP,*,T,경계선 인격장애,*,*,*,*,*
경계역 인격장애,,,,NNP,*,T,경계역 인격장애,*,*,*,*,*
MCI,,,,NNP,*,T,MCI,*,*,*,*,*
경도 인지장애,,,,NNP,*,T,경도 인지장애,*,*,*,*,*
경도인지기능장애,,,,NNP,*,T,경도인지기능장애,*,*,*,*,*
경미 인지장애,,,,NNP,*,T,경미 인지장애,*,*,*,*,*
경미한인지기능장애,,,,NNP,*,T,경미한인지기능장애,*,*,*,*,*
경추수핵탈출증,,,,NNP,*,T,경추수핵탈출증,*,*,*,*,*
목디스크,,,,NNP,*,F,목디스크,*,*,*,*,*
추간판 헤르니아,,,,NNP,*,F,추간판 헤르니아,*,*,*,*,*
추간판장애,,,,NNP,*,T,추간판장애,*,*,*,*,*
추간판탈출증,,,,NNP,*,T,추간판탈출증,*,*,*,*,*
공황발작,,,,NNP,*,T,공황발작,*,*,*,*,*
우발적 발작성불안,,,,NNP,*,T,우발적 발작성불안,*,*,*,*,*
임소공포,,,,NNP,*,F,임소공포,*,*,*,*,*
과다호흡,,,,NNP,*,T,과다호흡,*,*,*,*,*
과다호흡증,,,,NNP,*,T,과다호흡증,*,*,*,*,*
과다호흡증후군,,,,NNP,*,T,과다호흡증후군,*,*,*,*,*
과호흡,,,,NNP,*,T,과호흡,*,*,*,*,*
과호흡증,,,,NNP,*,T,과호흡증,*,*,*,*,*
과환기증후군,,,,NNP,*,T,과환기증후군,*,*,*,*,*
공수병,,,,NNP,*,T,공수병,*,*,*,*,*
광견병 바이러스,,,,NNP,*,F,광견병 바이러스,*,*,*,*,*
광장공포,,,,NNP,*,F,광장공포,*,*,*,*,*
군발두통,,,,NNP,*,T,군발두통,*,*,*,*,*
군발두통증후군,,,,NNP,*,T,군발두통증후군,*,*,*,*,*
송이 두통,,,,NNP,*,T,송이 두통,*,*,*,*,*
송이두통증후군,,,,NNP,*,T,송이두통증후군,*,*,*,*,*
Lou Gehrig disease,,,,NNP,*,T,Lou Gehrig disease,*,*,*,*,*
근위축성 측삭경화증,,,,NNP,*,T,근위축성 측삭경화증,*,*,*,*,*
루게릭,,,,NNP,*,T,루게릭,*,*,*,*,*
루게릭병,,,,NNP,*,T,루게릭병,*,*,*,*,*
긴장성두통,,,,NNP,*,T,긴장성두통,*,*,*,*,*
근긴장이상,,,,NNP,*,T,근긴장이상,*,*,*,*,*
근긴장이상장애,,,,NNP,*,T,근긴장이상장애,*,*,*,*,*
근긴장이상증,,,,NNP,*,T,근긴장이상증,*,*,*,*,*
근긴장장애,,,,NNP,*,T,근긴장장애,*,*,*,*,*
근육긴장장애,,,,NNP,*,T,근육긴장장애,*,*,*,*,*
디스토니아,,,,NNP,*,F,디스토니아,*,*,*,*,*
디스토니아병,,,,NNP,*,T,디스토니아병,*,*,*,*,*
디스토니아장애,,,,NNP,*,T,디스토니아장애,*,*,*,*,*
디스토니아질환,,,,NNP,*,T,디스토니아질환,*,*,*,*,*
근육긴장이상,,,,NNP,*,T,근육긴장이상,*,*,*,*,*
withdrawal symptoms,,,,NNP,*,T,withdrawal symptoms,*,*,*,*,*
금단증상,,,,NNP,*,T,금단증상,*,*,*,*,*
기면발작,,,,NNP,*,T,기면발작,*,*,*,*,*
기면발작증,,,,NNP,*,T,기면발작증,*,*,*,*,*
기면병,,,,NNP,*,T,기면병,*,*,*,*,*
발작수면,,,,NNP,*,T,발작수면,*,*,*,*,*
수면발작,,,,NNP,*,T,수면발작,*,*,*,*,*
수면발작증,,,,NNP,*,T,수면발작증,*,*,*,*,*
수면병,,,,NNP,*,T,수면병,*,*,*,*,*
기분부전장애,,,,NNP,*,T,기분부전장애,*,*,*,*,*
만성우울증,,,,NNP,*,T,만성우울증,*,*,*,*,*
기억상실,,,,NNP,*,T,기억상실,*,*,*,*,*
단기기억상실,,,,NNP,*,T,단기기억상실,*,*,*,*,*
단기기억상실증,,,,NNP,*,T,단기기억상실증,*,*,*,*,*
polyneuritis,,,,NNP,*,T,polyneuritis,*,*,*,*,*
polyradiculo neuropathy,,,,NNP,*,T,polyradiculo neuropathy,*,*,*,*,*
갈리안바레 증후군,,,,NNP,*,T,갈리안바레 증후군,*,*,*,*,*
급성 염증성 탈수초성 다발성 신경병증,,,,NNP,*,T,급성 염증성 탈수초성 다발성 신경병증,*,*,*,*,*
급성 특발성 다발성 근신경염,,,,NNP,*,T,급성 특발성 다발성 근신경염,*,*,*,*,*
길랭 바레증후군,,,,NNP,*,T,길랭 바레증후군,*,*,*,*,*
길렝 바레 증후군,,,,NNP,*,T,길렝 바레 증후군,*,*,*,*,*
다발성 척수신경증,,,,NNP,*,T,다발성 척수신경증,*,*,*,*,*
congenital word blindness,,,,NNP,*,T,congenital word blindness,*,*,*,*,*
독서불능증,,,,NNP,*,T,독서불능증,*,*,*,*,*
발달성 단어맹,,,,NNP,*,T,발달성 단어맹,*,*,*,*,*
발달적 독서 불능증,,,,NNP,*,T,발달적 독서 불능증,*,*,*,*,*
선천성 단어맹,,,,NNP,*,T,선천성 단어맹,*,*,*,*,*
실독증,,,,NNP,*,T,실독증,*,*,*,*,*
읽기장애,,,,NNP,*,T,읽기장애,*,*,*,*,*
cerebral arteriovenous malformation,,,,NNP,*,T,cerebral arteriovenous malformation,*,*,*,*,*
뇌동정맥기형,,,,NNP,*,T,뇌동정맥기형,*,*,*,*,*
뇌의 동정맥 기형,,,,NNP,*,T,뇌의 동정맥 기형,*,*,*,*,*
선천성 뇌혈관 기형,,,,NNP,*,T,선천성 뇌혈관 기형,*,*,*,*,*
뇌혈관 기형,,,,NNP,*,T,뇌혈관 기형,*,*,*,*,*
ischemic stroke,,,,NNP,*,T,ischemic stroke,*,*,*,*,*
경색성 뇌졸중,,,,NNP,*,T,경색성 뇌졸중,*,*,*,*,*
뇌경색증,,,,NNP,*,T,뇌경색증,*,*,*,*,*
뇌색전증,,,,NNP,*,T,뇌색전증,*,*,*,*,*
뇌혈전증,,,,NNP,*,T,뇌혈전증,*,*,*,*,*
허혈성 뇌졸증,,,,NNP,*,T,허혈성 뇌졸증,*,*,*,*,*
뇌동맥꽈리,,,,NNP,*,F,뇌동맥꽈리,*,*,*,*,*
뇌지주막하 출혈,,,,NNP,*,T,뇌지주막하 출혈,*,*,*,*,*
두개강 내 동맥류,,,,NNP,*,F,두개강 내 동맥류,*,*,*,*,*
수막뇌염,,,,NNP,*,T,수막뇌염,*,*,*,*,*
epilepticseizure,,,,NNP,*,T,epilepticseizure,*,*,*,*,*
epilepticsyndrome,,,,NNP,*,T,epilepticsyndrome,*,*,*,*,*
간질발작,,,,NNP,*,T,간질발작,*,*,*,*,*
간질병,,,,NNP,*,T,간질병,*,*,*,*,*
간질증후군,,,,NNP,*,T,간질증후군,*,*,*,*,*
간질,,,,NNP,*,T,간질,*,*,*,*,*
stroke,,,,NNP,*,T,stroke,*,*,*,*,*
급성기 허혈성 뇌중풍,,,,NNP,*,T,급성기 허혈성 뇌중풍,*,*,*,*,*
뇌졸증,,,,NNP,*,T,뇌졸증,*,*,*,*,*
뇌중풍,,,,NNP,*,T,뇌중풍,*,*,*,*,*
중풍,,,,NNP,*,T,중풍,*,*,*,*,*
허혈성 뇌중풍,,,,NNP,*,T,허혈성 뇌중풍,*,*,*,*,*
허혈성 뇌혈관 질환,,,,NNP,*,T,허혈성 뇌혈관 질환,*,*,*,*,*
뇌암,,,,NNP,*,T,뇌암,*,*,*,*,*
뇌종양,,,,NNP,*,T,뇌종양,*,*,*,*,*
뇌 내 출혈,,,,NNP,*,T,뇌 내 출혈,*,*,*,*,*
뇌실질내출혈,,,,NNP,*,T,뇌실질내출혈,*,*,*,*,*
뇌일혈,,,,NNP,*,T,뇌일혈,*,*,*,*,*
출혈성 뇌졸중,,,,NNP,*,T,출혈성 뇌졸중,*,*,*,*,*
출혈성 뇌중풍,,,,NNP,*,T,출혈성 뇌중풍,*,*,*,*,*
뇌하수체선종,,,,NNP,*,T,뇌하수체선종,*,*,*,*,*
프로락틴종,,,,NNP,*,T,프로락틴종,*,*,*,*,*
뇌하수체 종양,,,,NNP,*,T,뇌하수체 종양,*,*,*,*,*
뇌하수체 악성 신생물,,,,NNP,*,T,뇌하수체 악성 신생물,*,*,*,*,*
뇌하수체 양성 신생물,,,,NNP,*,T,뇌하수체 양성 신생물,*,*,*,*,*
다발성 경화,,,,NNP,*,F,다발성 경화,*,*,*,*,*
다발신경병증,,,,NNP,*,T,다발신경병증,*,*,*,*,*
다발신경증,,,,NNP,*,T,다발신경증,*,*,*,*,*
당뇨병성신경병증,,,,NNP,*,T,당뇨병성신경병증,*,*,*,*,*
당뇨성말초신경병증,,,,NNP,*,T,당뇨성말초신경병증,*,*,*,*,*
당뇨성신경병증,,,,NNP,*,T,당뇨성신경병증,*,*,*,*,*
소토스증후군,,,,NNP,*,T,소토스증후군,*,*,*,*,*
머리의 통증,,,,NNP,*,T,머리의 통증,*,*,*,*,*
수전증,,,,NNP,*,T,수전증,*,*,*,*,*
뚜렛 장애,,,,NNP,*,T,뚜렛 장애,*,*,*,*,*
뚜렛병,,,,NNP,*,T,뚜렛병,*,*,*,*,*
뚜렛씨 장애,,,,NNP,*,T,뚜렛씨 장애,*,*,*,*,*
투렛 증후군,,,,NNP,*,T,투렛 증후군,*,*,*,*,*
레이노 증후군,,,,NNP,*,T,레이노 증후군,*,*,*,*,*
레이노드증후군,,,,NNP,*,T,레이노드증후군,*,*,*,*,*
레이노씨병,,,,NNP,*,T,레이노씨병,*,*,*,*,*
레이노이드 증상,,,,NNP,*,T,레이노이드 증상,*,*,*,*,*
레이노이드 증후군,,,,NNP,*,T,레이노이드 증후군,*,*,*,*,*
레이노이드 질환,,,,NNP,*,T,레이노이드 질환,*,*,*,*,*
Subacute necrotizing encephalomyelopathy,,,,NNP,*,T,Subacute necrotizing encephalomyelopathy,*,*,*,*,*
리씨증후군,,,,NNP,*,T,리씨증후군,*,*,*,*,*
아급성 괴사성 뇌척수염,,,,NNP,*,T,아급성 괴사성 뇌척수염,*,*,*,*,*
acromegaly,,,,NNP,*,T,acromegaly,*,*,*,*,*
거인증,,,,NNP,*,T,거인증,*,*,*,*,*
말단거대증,,,,NNP,*,T,말단거대증,*,*,*,*,*
선단거대증,,,,NNP,*,T,선단거대증,*,*,*,*,*
선단비대증,,,,NNP,*,T,선단비대증,*,*,*,*,*
말더듬병,,,,NNP,*,T,말더듬병,*,*,*,*,*
말더듬증,,,,NNP,*,T,말더듬증,*,*,*,*,*
과대망상,,,,NNP,*,T,과대망상,*,*,*,*,*
망상증,,,,NNP,*,T,망상증,*,*,*,*,*
모야모야증,,,,NNP,*,T,모야모야증,*,*,*,*,*
모야모야질환,,,,NNP,*,T,모야모야질환,*,*,*,*,*
양측 내경동맥 형성부전,,,,NNP,*,T,양측 내경동맥 형성부전,*,*,*,*,*
가장성장애,,,,NNP,*,T,가장성장애,*,*,*,*,*
대리 뮌하우젠 증후군,,,,NNP,*,T,대리 뮌하우젠 증후군,*,*,*,*,*
문하우젠증후군,,,,NNP,*,T,문하우젠증후군,*,*,*,*,*
뇌막염,,,,NNP,*,T,뇌막염,*,*,*,*,*
뇌수막염,,,,NNP,*,T,뇌수막염,*,*,*,*,*
뇌척수막염,,,,NNP,*,T,뇌척수막염,*,*,*,*,*
뇌척수염,,,,NNP,*,T,뇌척수염,*,*,*,*,*
수막염,,,,NNP,*,T,수막염,*,*,*,*,*
수막구균성수막염,,,,NNP,*,T,수막구균성수막염,*,*,*,*,*
APD,,,,NNP,*,T,APD,*,*,*,*,*
psychopath,,,,NNP,*,T,psychopath,*,*,*,*,*
psychopathy,,,,NNP,*,T,psychopathy,*,*,*,*,*
sociopath,,,,NNP,*,T,sociopath,*,*,*,*,*
sociopathy,,,,NNP,*,T,sociopathy,*,*,*,*,*
반사회적 인격 장애,,,,NNP,*,T,반사회적 인격 장애,*,*,*,*,*
반사회적성격,,,,NNP,*,T,반사회적성격,*,*,*,*,*
반사회적인격,,,,NNP,*,T,반사회적인격,*,*,*,*,*
사이코패스,,,,NNP,*,F,사이코패스,*,*,*,*,*
소시오패스,,,,NNP,*,F,소시오패스,*,*,*,*,*
싸이코패스,,,,NNP,*,F,싸이코패스,*,*,*,*,*
Reactive Attachment Disorder,,,,NNP,*,T,Reactive Attachment Disorder,*,*,*,*,*
애착장애,,,,NNP,*,T,애착장애,*,*,*,*,*
발모광,,,,NNP,*,T,발모광,*,*,*,*,*
트리코틸로마니아,,,,NNP,*,F,트리코틸로마니아,*,*,*,*,*
대발작,,,,NNP,*,T,대발작,*,*,*,*,*
소발작,,,,NNP,*,T,소발작,*,*,*,*,*
베르니케 코르사코프 증후군,,,,NNP,*,T,베르니케 코르사코프 증후군,*,*,*,*,*
Kleptomania,,,,NNP,*,T,Kleptomania,*,*,*,*,*
도벽,,,,NNP,*,T,도벽,*,*,*,*,*
도벽병,,,,NNP,*,T,도벽병,*,*,*,*,*
도벽증,,,,NNP,*,T,도벽증,*,*,*,*,*
절도광,,,,NNP,*,T,절도광,*,*,*,*,*
Pyromania,,,,NNP,*,T,Pyromania,*,*,*,*,*
방화광,,,,NNP,*,T,방화광,*,*,*,*,*
상습방화,,,,NNP,*,F,상습방화,*,*,*,*,*
병적 발화,,,,NNP,*,F,병적 발화,*,*,*,*,*
CRPS,,,,NNP,*,T,CRPS,*,*,*,*,*
reflex sympathetic dystrophy syndrome,,,,NNP,*,T,reflex sympathetic dystrophy syndrome,*,*,*,*,*
반사성 교감신경 위축증,,,,NNP,*,T,반사성 교감신경 위축증,*,*,*,*,*
반사성교감신경위축증,,,,NNP,*,T,반사성교감신경위축증,*,*,*,*,*
반사성교감신경이영양증,,,,NNP,*,T,반사성교감신경이영양증,*,*,*,*,*
통증증후군,,,,NNP,*,T,통증증후군,*,*,*,*,*
Separation Anxiety Disorder,,,,NNP,*,T,Separation Anxiety Disorder,*,*,*,*,*
격리불안장애,,,,NNP,*,T,격리불안장애,*,*,*,*,*
분리불안,,,,NNP,*,T,분리불안,*,*,*,*,*
분리불안장애,,,,NNP,*,T,분리불안장애,*,*,*,*,*
분열정동성장애,,,,NNP,*,T,분열정동성장애,*,*,*,*,*
정신분열정동성장애,,,,NNP,*,T,정신분열정동성장애,*,*,*,*,*
정신분열정동장애,,,,NNP,*,T,정신분열정동장애,*,*,*,*,*
잠장애,,,,NNP,*,T,잠장애,*,*,*,*,*
불안증,,,,NNP,*,T,불안증,*,*,*,*,*
不安障碍,,,,NNP,*,T,不安障碍,*,*,*,*,*
진행핵상마비,,,,NNP,*,F,진행핵상마비,*,*,*,*,*
다계통 위축,,,,NNP,*,T,다계통 위축,*,*,*,*,*
피질 기저핵 변성,,,,NNP,*,T,피질 기저핵 변성,*,*,*,*,*
루이소체치매,,,,NNP,*,T,루이소체치매,*,*,*,*,*
performance anxiety,,,,NNP,*,T,performance anxiety,*,*,*,*,*
social anxiety disorder,,,,NNP,*,T,social anxiety disorder,*,*,*,*,*
sociophobia,,,,NNP,*,T,sociophobia,*,*,*,*,*
대인공포증,,,,NNP,*,T,대인공포증,*,*,*,*,*
대인기피증,,,,NNP,*,T,대인기피증,*,*,*,*,*
무대공포증,,,,NNP,*,T,무대공포증,*,*,*,*,*
발표공포증,,,,NNP,*,T,발표공포증,*,*,*,*,*
사회불안장애,,,,NNP,*,T,사회불안장애,*,*,*,*,*
산후우울,,,,NNP,*,T,산후우울,*,*,*,*,*
산후우울감,,,,NNP,*,T,산후우울감,*,*,*,*,*
삼차신경통,,,,NNP,*,T,삼차신경통,*,*,*,*,*
혀인두신경통,,,,NNP,*,T,혀인두신경통,*,*,*,*,*
급성 기질성 뇌 증후군,,,,NNP,*,T,급성 기질성 뇌 증후군,*,*,*,*,*
Anorexia Nervosa,,,,NNP,*,T,Anorexia Nervosa,*,*,*,*,*
거식증,,,,NNP,*,T,거식증,*,*,*,*,*
신경성대식증,,,,NNP,*,T,신경성대식증,*,*,*,*,*
신경성식욕부진증,,,,NNP,*,T,신경성식욕부진증,*,*,*,*,*
신경성폭식증,,,,NNP,*,T,신경성폭식증,*,*,*,*,*
폭식증,,,,NNP,*,T,폭식증,*,*,*,*,*
Sexualanesthesia,,,,NNP,*,T,Sexualanesthesia,*,*,*,*,*
불감증,,,,NNP,*,T,불감증,*,*,*,*,*
변태성욕,,,,NNP,*,T,변태성욕,*,*,*,*,*
색정도착증,,,,NNP,*,T,색정도착증,*,*,*,*,*
성적도착,,,,NNP,*,T,성적도착,*,*,*,*,*
성적도착증,,,,NNP,*,T,성적도착증,*,*,*,*,*
성적이상,,,,NNP,*,T,성적이상,*,*,*,*,*
이상성욕,,,,NNP,*,T,이상성욕,*,*,*,*,*
성인 ADHD,,,,NNP,*,T,성인 ADHD,*,*,*,*,*
성인 과잉행동장애,,,,NNP,*,T,성인 과잉행동장애,*,*,*,*,*
아동 우울증,,,,NNP,*,T,아동 우울증,*,*,*,*,*
소아 우울증,,,,NNP,*,T,소아 우울증,*,*,*,*,*
청소년 우울증,,,,NNP,*,T,청소년 우울증,*,*,*,*,*
사춘기 우울증,,,,NNP,*,T,사춘기 우울증,*,*,*,*,*
뇌수종,,,,NNP,*,T,뇌수종,*,*,*,*,*
뇌수막 종양,,,,NNP,*,T,뇌수막 종양,*,*,*,*,*
뇌수막종,,,,NNP,*,T,뇌수막종,*,*,*,*,*
sleep apnea syndrome,,,,NNP,*,T,sleep apnea syndrome,*,*,*,*,*
수면 무호흡,,,,NNP,*,T,수면 무호흡,*,*,*,*,*
수면 무호흡 증후군,,,,NNP,*,T,수면 무호흡 증후군,*,*,*,*,*
sleepwalking,,,,NNP,*,T,sleepwalking,*,*,*,*,*
몽유병,,,,NNP,*,T,몽유병,*,*,*,*,*
몽유증,,,,NNP,*,T,몽유증,*,*,*,*,*
뇌막 혈관종증,,,,NNP,*,T,뇌막 혈관종증,*,*,*,*,*
sphingolipodystrophy,,,,NNP,*,T,sphingolipodystrophy,*,*,*,*,*
신경뿌리병증,,,,NNP,*,T,신경뿌리병증,*,*,*,*,*
neurofibroma,,,,NNP,*,T,neurofibroma,*,*,*,*,*
신경섬유종양,,,,NNP,*,T,신경섬유종양,*,*,*,*,*
신경섬유종증,,,,NNP,*,T,신경섬유종증,*,*,*,*,*
거식증,,,,NNP,*,T,거식증,*,*,*,*,*
신경성 식욕부진,,,,NNP,*,T,신경성 식욕부진,*,*,*,*,*
addephagia,,,,NNP,*,T,addephagia,*,*,*,*,*
신경성 과식증,,,,NNP,*,T,신경성 과식증,*,*,*,*,*
신경성 식욕대식증,,,,NNP,*,T,신경성 식욕대식증,*,*,*,*,*
충동성폭식증,,,,NNP,*,T,충동성폭식증,*,*,*,*,*
폭식증,,,,NNP,*,T,폭식증,*,*,*,*,*
신경종양,,,,NNP,*,T,신경종양,*,*,*,*,*
쉬반종,,,,NNP,*,T,쉬반종,*,*,*,*,*
시반종,,,,NNP,*,T,시반종,*,*,*,*,*
신체화 장애,,,,NNP,*,T,신체화 장애,*,*,*,*,*
somatoform disorder,,,,NNP,*,T,somatoform disorder,*,*,*,*,*
말못함증,,,,NNP,*,T,말못함증,*,*,*,*,*
부전실어,,,,NNP,*,F,부전실어,*,*,*,*,*
부전실어증,,,,NNP,*,T,부전실어증,*,*,*,*,*
언어상실증,,,,NNP,*,T,언어상실증,*,*,*,*,*
아스퍼거 장애,,,,NNP,*,T,아스퍼거 장애,*,*,*,*,*
아스페르거 증후군,,,,NNP,*,T,아스페르거 증후군,*,*,*,*,*
Glioma,,,,NNP,*,T,Glioma,*,*,*,*,*
뇌교종,,,,NNP,*,T,뇌교종,*,*,*,*,*
신경교종,,,,NNP,*,T,신경교종,*,*,*,*,*
구안와사,,,,NNP,*,F,구안와사,*,*,*,*,*
안면신경마비,,,,NNP,*,F,안면신경마비,*,*,*,*,*
얼굴마비,,,,NNP,*,F,얼굴마비,*,*,*,*,*
와사풍,,,,NNP,*,T,와사풍,*,*,*,*,*
안면실인증,,,,NNP,*,T,안면실인증,*,*,*,*,*
알쯔하이머,,,,NNP,*,F,알쯔하이머,*,*,*,*,*
알쯔하이머 치매,,,,NNP,*,T,알쯔하이머 치매,*,*,*,*,*
알쯔하이머성 치매,,,,NNP,*,T,알쯔하이머성 치매,*,*,*,*,*
알쯔하이머형 치매,,,,NNP,*,T,알쯔하이머형 치매,*,*,*,*,*
알츠하이머,,,,NNP,*,F,알츠하이머,*,*,*,*,*
알츠하이머 치매,,,,NNP,*,T,알츠하이머 치매,*,*,*,*,*
알츠하이머성 치매,,,,NNP,*,T,알츠하이머성 치매,*,*,*,*,*
알츠하이머형 치매,,,,NNP,*,T,알츠하이머형 치매,*,*,*,*,*
퇴행성 뇌질환,,,,NNP,*,T,퇴행성 뇌질환,*,*,*,*,*
알쯔하이머병,,,,NNP,*,T,알쯔하이머병,*,*,*,*,*
알코올 중독,,,,NNP,*,T,알코올 중독,*,*,*,*,*
알코올 중독증,,,,NNP,*,T,알코올 중독증,*,*,*,*,*
알콜 중독,,,,NNP,*,T,알콜 중독,*,*,*,*,*
알콜중독증,,,,NNP,*,T,알콜중독증,*,*,*,*,*
알콜홀릭,,,,NNP,*,T,알콜홀릭,*,*,*,*,*
알콜성 치매,,,,NNP,*,T,알콜성 치매,*,*,*,*,*
Alcoholic Dementia,,,,NNP,*,T,Alcoholic Dementia,*,*,*,*,*
조울병,,,,NNP,*,T,조울병,*,*,*,*,*
조울증,,,,NNP,*,T,조울증,*,*,*,*,*
광과민성증후군,,,,NNP,*,T,광과민성증후군,*,*,*,*,*
시각적과부하증후군,,,,NNP,*,T,시각적과부하증후군,*,*,*,*,*
시지각적스트레스증후군,,,,NNP,*,T,시지각적스트레스증후군,*,*,*,*,*
외상후 스트레스,,,,NNP,*,F,외상후 스트레스,*,*,*,*,*
PTSD,,,,NNP,*,T,PTSD,*,*,*,*,*
subdural hemorrhage,,,,NNP,*,T,subdural hemorrhage,*,*,*,*,*
경막하 출혈,,,,NNP,*,T,경막하 출혈,*,*,*,*,*
경막하혈종,,,,NNP,*,T,경막하혈종,*,*,*,*,*
급성 경막하 출혈,,,,NNP,*,T,급성 경막하 출혈,*,*,*,*,*
PTD,,,,NNP,*,T,PTD,*,*,*,*,*
권투선수의 치매,,,,NNP,*,T,권투선수의 치매,*,*,*,*,*
만성 외상성 뇌병변,,,,NNP,*,T,만성 외상성 뇌병변,*,*,*,*,*
외상 후 치매,,,,NNP,*,T,외상 후 치매,*,*,*,*,*
외상성 뇌병변,,,,NNP,*,T,외상성 뇌병변,*,*,*,*,*
brain concussion,,,,NNP,*,T,brain concussion,*,*,*,*,*
뇌진탕,,,,NNP,*,T,뇌진탕,*,*,*,*,*
외상성척수손상,,,,NNP,*,T,외상성척수손상,*,*,*,*,*
디스크,,,,NNP,*,F,디스크,*,*,*,*,*
척추관 협착증,,,,NNP,*,T,척추관 협착증,*,*,*,*,*
퇴행성 척추관 협착증,,,,NNP,*,T,퇴행성 척추관 협착증,*,*,*,*,*
허리 디스크,,,,NNP,*,F,허리 디스크,*,*,*,*,*
우울병,,,,NNP,*,T,우울병,*,*,*,*,*
우울장애,,,,NNP,*,T,우울장애,*,*,*,*,*
울병,,,,NNP,*,T,울병,*,*,*,*,*
주요 우울장애,,,,NNP,*,T,주요 우울장애,*,*,*,*,*
mnd,,,,NNP,*,T,mnd,*,*,*,*,*
운동신경원 병,,,,NNP,*,T,운동신경원 병,*,*,*,*,*
Hepatolenticular degeneration,,,,NNP,*,T,Hepatolenticular degeneration,*,*,*,*,*
간렌즈핵변성,,,,NNP,*,T,간렌즈핵변성,*,*,*,*,*
윌슨씨병,,,,NNP,*,T,윌슨씨병,*,*,*,*,*
transvestism,,,,NNP,*,T,transvestism,*,*,*,*,*
복장도착증,,,,NNP,*,T,복장도착증,*,*,*,*,*
약물 유도성 파킨슨증,,,,NNP,*,T,약물 유도성 파킨슨증,*,*,*,*,*
정상압 수두증,,,,NNP,*,T,정상압 수두증,*,*,*,*,*
혈관성 파킨슨증,,,,NNP,*,T,혈관성 파킨슨증,*,*,*,*,*
게임중독,,,,NNP,*,T,게임중독,*,*,*,*,*
게임중독증,,,,NNP,*,T,게임중독증,*,*,*,*,*
온라인게임중독,,,,NNP,*,T,온라인게임중독,*,*,*,*,*
온라인주식중독,,,,NNP,*,T,온라인주식중독,*,*,*,*,*
온라인주식중독증,,,,NNP,*,T,온라인주식중독증,*,*,*,*,*
인터넷중독증,,,,NNP,*,T,인터넷중독증,*,*,*,*,*
채팅중독,,,,NNP,*,T,채팅중독,*,*,*,*,*
채팅중독증,,,,NNP,*,T,채팅중독증,*,*,*,*,*
통신중독,,,,NNP,*,T,통신중독,*,*,*,*,*
통신중독증,,,,NNP,*,T,통신중독증,*,*,*,*,*
Transient Ischemic Attack,,,,NNP,*,T,Transient Ischemic Attack,*,*,*,*,*
일과성 허혈성 발작,,,,NNP,*,T,일과성 허혈성 발작,*,*,*,*,*
일과성뇌허혈발작,,,,NNP,*,T,일과성뇌허혈발작,*,*,*,*,*
일과성뇌허혈현상,,,,NNP,*,T,일과성뇌허혈현상,*,*,*,*,*
고혈압성 뇌출혈,,,,NNP,*,T,고혈압성 뇌출혈,*,*,*,*,*
뇌 내 출혈,,,,NNP,*,T,뇌 내 출혈,*,*,*,*,*
뇌실질 내 출혈,,,,NNP,*,T,뇌실질 내 출혈,*,*,*,*,*
뇌출혈,,,,NNP,*,T,뇌출혈,*,*,*,*,*
자발성 뇌내출혈,,,,NNP,*,T,자발성 뇌내출혈,*,*,*,*,*
자폐,,,,NNP,*,F,자폐,*,*,*,*,*
자폐병,,,,NNP,*,T,자폐병,*,*,*,*,*
자폐성 장애,,,,NNP,*,T,자폐성 장애,*,*,*,*,*
자폐성 질환,,,,NNP,*,T,자폐성 질환,*,*,*,*,*
자폐스펙트럼장애,,,,NNP,*,T,자폐스펙트럼장애,*,*,*,*,*
자폐증,,,,NNP,*,T,자폐증,*,*,*,*,*
감금증후군,,,,NNP,*,T,감금증후군,*,*,*,*,*
락인증후군,,,,NNP,*,T,락인증후군,*,*,*,*,*
락트 인 증후군,,,,NNP,*,T,락트 인 증후군,*,*,*,*,*
정신분열,,,,NNP,*,T,정신분열,*,*,*,*,*
정신분열증,,,,NNP,*,T,정신분열증,*,*,*,*,*
