,name,date,content
595,피곤하면 생기는 입병… 완화하려면 ‘이 식품’ 드세요,2020.11.16,"몸이 피로하면 입 안 곳곳이 허는 ‘구내염’에 시달리는 사람들이 있다. 구내염은 혀, 잇몸, 입술, 볼 안쪽 등 입안 점막에 염증이 생기는 질환이다. 건강을 위협할 만큼 심각한 질환은 아니지만, 혀나 잇몸이 따가우면 말하기 어렵거나 음식 맛을 잘 느끼지 못하는 등 일상에 불편감이 생긴다.구내염은 주로 음식을 먹다가 혀나 볼 안쪽을 씹어 상처가 생겼을 때, 세균이나 바이러스가 침투하면 생긴다. 피로와 스트레스, 비타민B군·비타민C·철분·엽산의 결핍도 원인이 된다.구내염 초기에는 생활습관 개선만으로도 증상이 빨리 완화된다. 물을 많이 마셔 입안이 건조하지 않게 하고, 종합비타민이나 과일·채소를 충분히 섭취하면 된다. 특히 우유, 달걀, 콩류, 녹색 채소 등에 풍부한 비타민B2는 입술·혀의 염증을 완화, 예방하는 효과가 있다. 상처 부위에 꿀을 바르면 효과적이라는 연구 결과도 있다. 꿀이 항균 작용을 해 염증을 완화하기 때문이다. 맵고 짠 음식, 뜨겁거나 딱딱한 음식은 입 안에 상처를 내고 구내염을 악화시킬 수 있어 멀리하는 게 좋다. 흡연과 음주 역시 입안을 건조하게 하므로 삼가야 한다. 약국에서 파는 스테로이드성 연고를 바르거나 입안을 소독해주는 구강청결제를 쓰는 것도 방법이다.구내염 증상은 1~2주 이내에 자연스럽게 낫는다. 하지만 통증이 너무 심하거나 3주 이상 오래간다면 구강암의 전조증상일 가능성도 있어 병원을 찾아야 한다."
596,코딱지 먹으면 어떻게 될까?,2020.11.16,"'청결'에 대한 인식이 부족한 아이들의 경우 종종 코딱지를 파서 먹는 장면이 목격되곤 한다. 심지어 성인이 돼서도 이런 습관을 지속하는 사람들이 있는데, 코딱지가 몸에 나쁘지는 않을까?예상 밖의 연구 결과가 있다. 코딱지를 먹으면 신체 면역력이 높아진다는 것. 지난 2013년 캐나다 서스캐처원대 연구팀은 코딱지를 먹은 사람의 신체 면역력이 그렇지 않은 사람보다 높다는 연구 결과를 내놨다. 이에 앞서 오스트리아 폐 전문의인 프리드리히 비스친거 박사 역시 코딱지를 먹는 것이 인체의 면역 체계를 강화하는 자연스러운 방법이며, 의학적 일리가 있는 행동이라고 설명한 바 있다. 그는 영국 데일리메일을 통해 코딱지를 먹는 사람이 그렇지 않은 사람보다 건강하고 행복할 뿐 아니라 신체적으로 균형을 이루고 있다고 주장하기도 했다. 지난 2016년 독일 튀빙겐대 연구팀은 실제 코딱지에서 살균 효과가 있는 '루그더닌'이라는 물질을 발견했다. 루그더닌은 아미노산 여러 개가 원형으로 연결된 것으로, 콧속에 사는 특정 세균과 결합해 항생 물질을 만드는 역할을 한다고 알려졌다. 이는 국제 학술지 '네이처(Nature)'에 게재됐다. 2017년에는 미국 하버드와 매사추세츠공과대 합동 연구팀이 코딱지에 포함된 성분이 질병을 예방하고 면역력을 향상시킨다는 연구 결과를 발표했다. 코딱지에 들어 있는 소량의 박테리아가 우리 몸에서 일종의 '예방 접종'과 같은 역할을 하고, 충치를 유발하는 박테리아가 이에 붙는 것을 막아 충치 예방에 도움이 된다는 내용이다. 다만, 전문가들은 그렇다고 해서 코딱지를 일부러 먹을 필요까지는 없다고 말한다.한편 겨울철 건조해진 날씨에 코딱지가 많아져 불편하다면 콧속에 바세린이나 파라핀 성분 연고를 얇게 바르는 게 효과적이다. 콧속에 바세린 등을 바르면 점막이 촉촉하게 유지되면서 코딱지가 덜 생긴다. 새끼손가락으로 살살 문질러 바셀린을 펴 바르거나, 콧구멍 입구 바로 안쪽에 바셀린을 소량 얹고 손으로 양 콧방울을 눌러도 된다. 그러면 코 내부로 바셀린이 자연스럽게 퍼진다. 딱딱하게 굳은 코딱지를 강제로 떼려고 하면 코피가 날 위험이 있다. 이때는 양손에 물을 받아서 코앞에 댄 후 코로 물을 살짝 빨아들였다가 배출시키는 게 좋다. 그러면 딱딱했던 코딱지가 물에 젖어 부드러워지면서 쉽게 떨어진다."
597,"정은경 ""2~4주 후, 코로나 환자 300~400명 발생 가능""",2020.11.16,"방역당국이 앞으로 2∼4주 후에는 코로나19 신규 확진자가 300∼400명씩 발생할 수 있다고 우려했다.정은경 중앙방역대책본부(방대본) 본부장은 16일 충북 오송 질병관리청에서 열린 정례브리핑에서 ""현재 재생산지수는 1.12로, 1.1이 넘은 상황""이라며 ""다양한 단기예측을 보면 현재 수준에서 사람 간의 접촉을 줄이지 않으면 2주나 4주 후에 (일 신규 확진자가) 300명에서 400명 가까이 발생할 수 있다""고 말했다. 재생산지수란 코로나19 감염자 한 명이 몇 명을 감염시키는지 보여주는 지표다.정 본부장은 ""중환자 병상을 확충했지만, 기하급수적으로 (확진자가) 늘어날 경우에는 의료대응체계에 (부담을 줄 수 있다)""며 ""대규모 발생이 올 수 있기 때문에 지금 단계에서는 사회적 거리두기를 강화하거나 사람 간의 접촉을 줄이는 노력이 필요한 상황""이라고 말했다. 최근의 코로나19 전파는 젊은 층을 중심으로 이뤄지면서 정 본부장은 이들의 검사를 강화해야 한다고도 말했다.최근 1주 동안 확진자 연령대 분포를 보면 40대 이하가 52.2%로 50대 이상(47.8%)보다 더 많았다. 최근 4주 동안(10.11~11.7)에는 40대 이하 확진자 비율이 49.1%로, 직전 4주(9.13~10.10)의 38.3%보다 10.8% 포인트 증가했다. 그는 ""젊은 층은 이전에도 60대 이상 연령층과 비슷하게 감염됐을 것이지만, 무증상도 많고 앓더라도 경증으로 앓기 때문에 의료기관 방문이나 검사를 받는 기회가 적어서 적게 발견된 것""이라고 분석했다. 이어 ""최근에는 접촉자조사나 가족 간의 전파조사 등을 통해 조금 더 많이 진단되고 있다. 젊은 층에서의 검사가 강화될 필요가 있다""고 말했다. 방역당국은 전국적인 대규모 감염 확산 가능성에 촉각을 곤두세우고 있다. 젊은 층을 비롯한 무증상·경증 감염자가 누적된 상황뿐 아니라 연말연시 행사와 모임으로 인해 사람 간 접촉이 많아지는 환경 등도 우려를 자아내는 요인으로 꼽았다.정 본부장은 ""실내활동 증가와 불충분한 환기로 밀집·밀폐·밀접 환경 노출이 증가하고 인플루엔자 등 호흡기 감염병의 증가 등 여러 가지 위험요인들이 겹치고 있다""며 ""지금이 전국적 확산 여부를 결정하는 매우 중요한 시기""라고 진단했다. 방역당국은 수도권과 강원의 코로나19 확산세가 거세지자 이들 지역의 '사회적 거리두기' 단계 상향을 두고 지방자치단체와 협의 중이다. '사회적 거리두기' 단계 조정의 핵심 지표인 주간 일평균 확진자 수는 수도권의 경우 99.4명으로 거리두기 1.5단계 전환 기준(100명)에 근접했고 강원은 13.9명으로 전환 기준인 10명을 이미 초과했다."
598,"간암 항암치료, '하이푸' 병행하면 효과 더욱 높아져",2020.11.16,"간암은 인체의 중요한 대사 기능을 담당하는 간세포에서 발생하는 악성종양을 말한다. 음주나 B·C형 간염 등으로 인해 생긴다. 간암은 악성 종양 중에서도 매우 위험한 유형에 속하며 초기 증상이 없기 때문에 말기가 되어서 발견되는 경우가 많다. 간암이 말기에 발견되는 경우 간 기능이 손상된 상태로 항암 등의 치료를 받는다고 해도 긍정적인 예후를 기대하기는 어렵다. 간암의 대표적인 치료법은 절개 수술이다. 다만, 절개 수술은 출혈의 부담과 체력을 회복하는 데 오랜 시간이 걸리는 단점이 있다. 종양 절제가 불가능하거나 국소 개선이 불가한 환자에게 차별적으로 적용되는 항암치료의 경우, 전신 피로감·식욕감퇴·구토·간 기능 저하와 같은 부작용으로 고통을 호소하는 환자가 많다. 최근에는 새로운 치료법으로 '하이푸'가 등장해 비교적 간단한 방법으로 치료 효과를 얻을 수 있게 됐다. 하이푸는 고강도 초음파를 머리카락 굵기 정도의 작은 점에 집중해 종양을 태우는 치료법을 말한다. 열이 단단하게 굳은 암 조직에 균열을 내면 그 틈새로 항암제가 침투해 치료 효과를 높인다. 하이푸로 암세포를 태우면 열충격 단백질(HSP)이 생성되는데, 이것이 암세포에 대응하는 항원항체반응을 유도하고 면역반응도 활성화한다. 또한 하이푸는 미세한 초점으로 정밀하게 암세포를 향해 조사할 수 있기 때문에 암 종양만을 목표로 치료할 수 있다. 하이푸를 종양 병변에 조사하면 종양 부위에 열충격 단백질이 발생해 면역 세포를 활성화시킨다. 이는 전신의 면역력을 상승시켜 항암치료의 성공률을 높일 수 있도록 도와준다. 서울하이케어의원 김태희 대표원장은 “하이푸와 항암치료를 병행하면 변성된 조직 사이로 항암물질이 투여되고, 항암물질이 암세포 핵까지 도달해 항암치료의 효율이 높아진다”며 “간암 치료를 할 때는 하나의 치료법보다는 다양한 치료를 통해 치료 효과를 높일 것을 권한다”라고 말했다. 서울하이케어의원에서는 간암 환자들에게 항암치료와 하이푸를 병행하며, 필요시에는 색전술도 진행한다."
599,"센트럴서울안과, 실명 구호 위한 ‘사랑의 좋아요’ 온라인 기부 이벤트 진행",2020.11.16,"센트럴서울안과는 지난 11일부터 오는 30일까지 공식 유튜브 채널을 통해 ‘사랑의 좋아요’ 온라인 기부 이벤트를 진행한다. ‘사랑의 좋아요’ 온라인 기부 이벤트는 센트럴서울안과 공식 유튜브 채널(닥터스.tv)에서 ‘사랑의 좋아요’ 영상을 시청하고 좋아요를 누르면, 좋아요 1개당 1000원을 센트럴서울안과가 국제실명구호기구 사단법인 비전케어에 기부하는 방식이다.‘사랑의 좋아요’ 영상은 안과전문의의 인생과 눈 건강 정보를 담은 예능 형식의 콘텐츠로 센트럴서울안과 6인 원장의 재능 기부로 만들어졌다.센트럴서울안과는 비전케어의 공식 후원 안과로 지난 2017년부터 전세계 여러 나라에서 경제적 어려움으로 실명 위기에 처한 환자의 실명을 막기 위한 해외 개안 수술 봉사 활동에 참여해 왔다. 지역사회의 어려운 이웃을 돕기 위해 병원이 위치한 용산구내 거주 의료취약계층을 대상으로 각종 안 질환에 대한 치료 및 수술비를 무료 지원하는 활동도 펼쳤다. 이외에도 이촌동 바자회, 무료 건강 컨퍼런스 등 다양한 방식의 사회공헌 활동을 지속하고 있다.센트럴서울안과 김균형 원장은 “코로나19의 전세계적 확산으로 본원에서 매년 진행하던 여러 사회공헌 활동에 제약이 생겼다”며 “그럼에도 함께 나누는 사회를 만들기 위한 활동을 멈추지 않기 위해 유튜브를 통한 ‘사랑의 좋아요’ 온라인 기부 이벤트를 기획하게 됐다”고 말했다. 센트럴서울안과 ‘사랑의 좋아요’ 온라인 기부 이벤트는 센트럴서울안과 공식 유튜브 채널에 접속하면 누구나 쉽게 참여할 수 있다. 자세한 내용은 센트럴서울안과 공식 홈페이지를 통해 확인 가능하다."
600,생선 '내장' 드세요? 유해 '중금속' 섭취하는 꼴…,2020.11.16,"식품의약품안전처는 생활 속에서 노출되기 쉬운 유해물질에 대한 안전정보를 쉽게 알 수 있도록 ‘유해물질 간편정보지’를 16일 제공했다. 이를 기반으로 생활 속 노출되기 쉬운 대표적인 유해물질과, 이에 대한 노출을 최대한 줄이는 방법에 대해 알아본다.벤젠 벤젠은 석유에서 만들어지는 물질로, 다양한 화학물질을 만들 때 사용하는데 일부 음료에서 발견되기도 한다. 자동차 배기가스, 자동차 연료 주입시 대기 중에 벤젠이 포함되기도 한다. 식품으로는 벤젠에 오염된 육류, 구근류, 채소 등에 있을 수 있고, 비타민C와 안식향산나트륨이 같이 존재할 때 생성될 수도 있다. 벤젠이 가장 쉽게 몸속으로 들어오는 원인은 흡연이다. 담배를 1개 피울 때 폐 속까지 들어갔다가 나오는 연기보다, 타고 있는 담배 끝에서 나오는 연기에 약 20배나 많은 벤젠이 있다. 따라서 간접흡연을 통해 더 많은 유해물질을 흡입할 수 있다. 공기 중에 있는 벤젠 중 약 50%가 호흡기를 통해 몸속으로 흡수되고, 피부를 통해서도 아주 적은 양이지만 침투되기도 한다. 벤젠을 액체 형태로 마시면 빠른 속도로 위점막에 흡수되며 주로 혈액에 문제가 생긴다. 또한 지방에 잘 녹는 성질로 주로 인체의 지방 조직에 분포하며 좋지 않은 영향을 미친다. 벤젠에 노출되면 초기 증상으로 피부자극, 두통, 오심, 현기증, 이식변화, 혼수, 시각장애 등이 나타난다. 짧은 시간에 높은 농도로 노출되면 마취된 것 같은 증상이 나타나며 과민성 위장, 현기증, 졸음, 경련 또는 맥박이 빨라지거나 사망할 수 있다.벤젠 노출을 줄이려면 오전, 오후, 저녁 등 하루 3번 30분씩 창문을 열어 실내공기를 외부 공기로 완전히 교환해야 한다. 집안은 자주 청소하고 이불, 카펫, 봉제 장남감 등은 30~40도의 물로 정기적으로 세탁해 햇볕에 마린다. 에어컨, 가습기는 가동 후 내부를 청소하고 정기적으로 필터를 교체한다. 드라이클리닝한 옷은 널어 유기용제의 냄새를 없앤 후 보관한다. 살충제, 세정제, 스프레이 등 화학약품은 권고된 양만큼 사용하고 사용 후 용기를 잘 밀봉해 보관한다. 숯, 벤자민, 고무나무 등 유해물질 흡착효과가 있는 식물(팔손이·아레카야자·베고니아·인도고무나무·그라세나 등)을 키워 자연정화를 하는 것도 좋다.프탈레이트 프탈레이트는 딱딱한 플라스틱을 부드럽게 하기 위해 첨가하는 물질인데, 역시 인간의 내분비계를 교란시킨다. 심한 경우 정자 생산과 출산에 유해한 영향을 일으킨다. 프탈레이트 노출을 완전히 막는 것은 거의 불가능하다. 다만, 생활습관 개선으로 노출을 최소한으로 줄일 수 있다. 우선 물을 자주 마시는 습관을 들이고, 운동을 통해 대사를 활발하게 해 체내에 축적된 환경호르몬을 땀으로 배출시키는 게 좋다. 폴리염화비닐 재질로 된 랩은 100도를 초과하지 않게 해야 하고, 지방이나 알코올 성분이 많은 식품과 직접 접촉하지 않게 한다. 뜨거운 음식이나 액체는 가능하면 유리, 도자기, 스테인리스, 내열 온도가 높은 플라스틱 재질 용기에 담아 사용한다. 손을 씻을 때는 손 세정제보다 천연 비누를 사용하는 등 화학성분이 들어가는 화장품, 세제 등 대신 친환경 제품을 사용한다. 향수와 방향제는 되도록 사용하지 않는다. 특히 임신부는 향수 사용을 자제해야 한다. 향수에 들어 있는 프탈레이트 성분을 흡입하게 되고, 태아에게 전달될 수 있다. 어린이들은 폴리염화비닐(PVC)이 함유된 플라스틱 장난감이나 생활용품 등 플라스틱 제품을 입으로 빨지 않게 해야 한다.비스페놀 비스페놀도 플라스틱 등 다양한 산업제품 생산에 사용되는 물질이지만, 내분비계를 교란시킨다. 특히 여성호르몬 에스트로겐과 유사한 작용을 해 남성에게 무정자증을 유발하거나 여성에게 이상성 징후를 나타낼 수 있다. 비스페놀에 최대한 노출되지 않으려면 에폭시수지가 코팅된 통조림 캔제품을 가스레인지 등에 직접 올려놓고 조리하지 않는다. 캔 포장 식품의 사용을 줄이고 특히 뜨거운 음식이나 액체는 일반 플라스틱 식기에 담지 않는다. 가능하면 유리, 도자기, 스테인리스, 내열 온도가 높은 플라스틱 재질의 용기에 담아 사용한다. 통조림은 개봉 후 바로 유리 용기에 옮겨 담는 것이 좋다. 폴리카보네이트(PC) 재질의 플라스틱 식기나 컵에 흠집이 생기면 비스페놀A가 용출되거나 세균이 번식될 우려가 있어 사용하지 말고, 새것으로 교체한다. 또 감열식 인쇄 영수증을 만지는 경우 비스페놀A에 노출될 수 있어 만진 후 꼭 손을 씻는다.폴리염화비페닐 폴리염화비페닐(PCBs)는 점성이 있거나 끈적이는 액체로, 토양과 해수에 오래 잔류하는 특성이 있다. 사용이 금지되어 있지만 환경에 남아 있는 내분비계교란물질이다. 인체에 들어갔을 때 간과 피부에 손상을 입힌다. 폴리염화비페닐은 채소나 과일류보다 지방 함량이 높은 육류, 어류 등에 많다. 따라서 생선과 가름류는 껍질을 벗기고, 내장 등 지방 축적 부위 섭취는 되도록 줄여야 한다<그림>. 조리법은 기름에 튀기기보다 물에 끓이거나 삶는 것을 택한다. 구이요리를 할 때는 식품을 오븐이나 그릴 위에 놓아 지방이 떨어지도록 한다."
601,"필립스코리아-서울대학교병원, 디지털플랫폼 활용 심혈관 시술 교육 협력 체결",2020.11.16,"필립스코리아는 13일 서울대학교병원과 디지털 플랫폼을 활용한 심혈관 시술 교육 환경을 마련하기 위한 협약을 체결했다고 밝혔다.협심증, 심근경색 등 심혈관질환은 전 세계 사망 원인 1위이다. 최근에는 이러한 심혈관질환 치료를 위해 수술 대신 최소침습적 치료법인 중재시술(인터벤션, Intervention) 이 널리 사용되고 있다. 중재시술은 피부를 미세하게 절개한 후 가는 의료용 튜브인 카테터를 넣어 막힌 혈관 부위를 영상진단장비로 관찰하며 스텐트, 풍선 등의 도구로 혈관을 확장하는 방식이다. 특히, 심혈관 중재시술은 우리 몸에서 가장 중요한 장기인 심장과 연결된 혈관을 다루는 시술인 만큼 의료진의 숙련도와 전문성이 요구된다.최근 코로나19의 세계적 대유행이 장기화하는 가운데, 필립스코리아와 서울대학교병원은 디지털 플랫폼을 기반으로 국내외 의료진들이 언제 어디서든 원활하게 높은 수준의 중재시술 교육을 받을 수 있는 환경을 마련할 계획이다. 이번 협약에 따라 양 기관은 △디지털 플랫폼 기반의 중재시술 교육 환경 조성 △해외 병원 및 의료진과의 협력을 통한 국내외 중재시술 연구 및 발전 지원 등을 위해 협력하게 된다.이 일환으로 서울대학교병원 심혈관센터를 필립스의 중재시술 가이드 시스템 싱크비전(SyncVision)의 트레이닝 센터로 선정하고, 전 세계 의료진들이 접속할 수 있는 디지털 플랫폼을 구축한다. 이 플랫폼을 통해 필립스의 싱크비전을 활용한 주요 중재시술 케이스 영상을 공유하고 중재시술에 대한 최신 지견을 나누는 장을 형성할 예정이다. 또한 필립스가 디지털 플랫폼을 제공하고 있는 전 세계 13개의 병원과 서울대학교병원의 협력을 지원해 국내외 중재시술 연구 및 발전에 이바지할 계획이다.필립스의 중재시술 가이드 시스템 싱크비전은 시술 중 혈관조영영상, IVUS(혈관내초음파) 영상, 혈관확장제를 쓰지 않는 iFR(instant wave-Free Ratio) 정합 영상에서 혈관 사이즈, 협착 정도 등 병변에 대한 정량적인 정보를 직관적으로 제공해 의료진이 보다 정확하고 효율적으로 시술할 수 있도록 돕는다.한편, 양 기관은 지난 13일 서울대학교병원 대한의원 제2회의실에서 업무 협약식과 싱크비전 트레이닝 센터 현판식을 진행했다. 이날 행사에는 서울대학교병원 김연수 병원장, 구본권 심혈관센터장, 박경우 의료혁신실장, 최의근 심혈관조영실장, 필립스코리아 김동희 대표이사, 박재인 본부장, 김신호 중재시술 팀장이 참석했다.필립스코리아 김동희 사장은 “보다 효과적이고 안전한 심혈관질환 환자 치료에 앞장서는 서울대학교병원과 디지털 기술 기반의 심혈관 시술 교육 환경 조성을 위해 협력하게 돼 뜻깊다”며 “필립스는 최신 기술과 경험을 공유해 서울대학교병원이 전 세계 심혈관 분야의 리더십을 더욱 공고히 하는 데 이바지할 것”이라고 말했다.서울대학교병원 심혈관센터장 구본권 교수는 “최근 대면 교육이 힘든 상황에서 디지털 플랫폼을 통한 교육 진행은 큰 의미가 있다”며 “이번 필립스와의 협력을 계기로 국내외 의료진이 양질의 심혈관 중재시술 트레이닝을 받을 수 있도록 힘쓸 것”이라고 말했다."
602,"서울아산병원, 소아 조혈모세포이식 1000례 달성",2020.11.16,"서울아산병원 어린이병원 소아청소년종양혈액과(임호준·고경남·김혜리·강성한 교수)는 백혈구와 적혈구 등을 스스로 만들어내지 못하는 초중증 재생불량성빈혈 환아(9세, 남)에게 최근 아버지의 조혈모세포를 성공적으로 이식하며 소아 조혈모세포이식 1000례를 달성했다.소아 조혈모세포이식은 백혈병이나 악성림프종 같은 혈액암 환아에게서 암세포와 조혈모세포를 제거하고 건강한 조혈모세포를 이식하는 치료법이다. 재생불량성빈혈처럼 혈액질환을 앓는 경우에도 완치를 위해 새로운 조혈모세포를 심는 치료가 필요하다. 서울아산병원은 소아암과 난치성 혈액질환을 앓는 환아의 치료를 위해 1997년 동종 골수이식을 시작으로 이식 경험을 꾸준히 늘려 2011년부터는 매년 70례에 달하는 소아 조혈모세포이식을 시행해왔다. 2019년 들어서는 국내 소아 조혈모세포이식의 20%를 진행하는 등 소아 조혈모세포이식에 활발히 나서고 있으며, 이식 성공률도 84%를 기록하고 있다.특히 매년 70례의 소아 조혈모세포이식 가운데 20~30례를 조직적합성항원이 절반만 일치하는 반일치 이식으로 시행하는 둥 국내·외 소아 반일치 조혈모세포이식 분야를 선도하고 있다. 반일치 조혈모세포이식은 타인의 조혈모세포 이식이 필요하지만 조직적합성항원이 완전히 일치하는 기증자를 찾기 어려운 점을 고려해, 조직적합성항원이 절반만 일치하는 부모나 형제 공여자를 빠르게 구해 조혈모세포를 이식하는 것이다.서울아산병원 소아청소년종양혈액과 임호준 교수팀은 2013년 세계 최초로 10명이 넘는 중증 재생불량성빈혈 환아에게 반일치 조혈모세포이식을 성공적으로 시행했다. 현재까지 임 교수팀이 시행한 중증 재생불량성빈혈 환자의 반일치 조혈모세포이식 성공률은 93%로 세계 평균(70~80%)보다 높다. 지금까지 시행된 1천례의 소아 조혈모세포이식 가운데 약 700례는 가족이나 타인으로부터 조혈모세포를 이식받는 ‘동종 조혈모세포이식’이었고, 300례는 본인의 조혈모세포를 받는 ‘자가 조혈모세포이식’이었다.서울아산병원이 소아 조혈모세포이식 분야에서 뛰어난 성적을 낼 수 있던 배경에는 소아 조혈모세포이식에 정통한 의료진 간의 긴밀한 협업이 있었다. 해외 유수 병원에서 소아 혈액종양질환과 조혈모세포이식 경험을 쌓은 4명의 교수진을 필두로 진료교수, 임상강사, 임상전문간호사, 임상약사, 영양사, 사회복지사가 하나의 이식팀을 구성해 소아 조혈모세포이식에 전문적으로 임하고 있다. 이밖에 소아외과, 소아심장과, 소아감염과, 소아비뇨의학과, 소아신경외과, 소아천식알레르기과, 흉부외과, 소아영상의학과, 소아병리과, 진단검사의학과 등 진료과와도 협진한다.임호준 서울아산병원 소아청소년종양혈액과 교수는 “조혈모세포이식 방법을 지속적으로 연구해온 결과, 성공률 높은 반일치 이식법을 개발해 이식치료가 가능한 환아의 범위를 넓히는 등 1천 명의 소아암 또는 난치성 혈액질환 환아에게 조혈모세포이식을 시행할 수 있었다”며 “보다 많은 소아 환자들이 하루빨리 완치의 기쁨을 누리고 소망하는 꿈에 한 걸음 다가갈 수 있도록 꾸준한 연구로 조혈모세포이식 성공률을 높여나가겠다”고 밝혔다."
603,코로나로 잊고 있던 '미세 먼지' 기승… 덴탈 마스크는 안 돼요,2020.11.16,"코로나로 잊고 지냈던 미세 먼지가 기승이다. 미세 먼지를 막기 위해서는 덴탈 마스크로는 충분치 않다.미세 먼지 농도가 높아지는 날에는 답답하더라도 KF-94, KF-80 등 미세 먼지 차단 효과가 확실한 보건용 마스크를 착용해야 한다. 보건용 마스크는 미세 입자를 걸러내는 성능을 갖고 있어 미세먼지나 황사에서 호흡기를 보호할 수 있다. KF 뒤에 붙은 숫자가 클수록 차단 효과가 높다. 다만 숨쉬기가 어렵거나 불편할 수 있으므로 미세 먼지 발생 수준 등을 고려해 제품을 선택할 필요가 있다. KF-80은 평균 0.6㎛ 크기의 미세 입자를 80% 이상, KF-94는 평균 0.4㎛ 크기의 미세 입자를 94% 이상 걸러낼 수 있다. 1㎛는 100만분의 1m다.덴탈 마스크는 수술용 마스크로 사용돼 왔으며 환자의 혈액·체액 등을 막는 목적으로 만들어졌다. MB필터가 들어가 있으며 액체 저항성 실험을 거쳐 방수 효과를 입증해야 식품의약품안전처로부터 의약외품 인증을 받을 수 있다. 식품의약품안전처 관계자는 ""의약외품 덴탈 마스크는 성능이 KF마스크의 55~80%""라며 ""비말 차단용 마스크 KF-AD와 성능은 같다""고 말했다.한편, '죽음의 먼지’로 불리는 미세 먼지는 각종 발암물질, 환경호르몬, 중금속 등으로 구성돼 있다. 입자의 크기가 머리카락 굵기의 5~30분의 1 정도로 매우 작아 코·기관지에서 걸러지지 않고 폐포까지 들어가 혈액에 침투, 우리 몸속을 떠돌며 염증과 각종 질병을 유발한다."
604,"잠 설치는 사람, 두려운 기억 못 잊는다… 미국 연구",2020.11.16,"미국 피츠버그대학·하버드 대학·매사추세츠 종합 병원 연구팀은 건강한 성인 150명을 대상으로 수면 부족이 두려움과 관련된 뇌 기능에 미치는 영향을 알아보기 위해 실험을 진행했다. 연구팀은 대상자들에게 세 가지 색깔을 보여주면서, 두 가지 색깔을 보여줄 때만 전기 충격을 가해 두려움을 느끼게 하고, 나머지 한 색깔을 보여줄 때는 전기 충격을 가하지 않았다. 이후 연구팀은 대상자를 세 그룹으로 나눠, 한 그룹(48명)은 정상적으로 밤에 잠을 자게 하고, 또 다른 한 그룹(53명)은 정상적인 수면 시간의 절반만 자게 하고, 나머지 한 그룹(53명)은 전혀 못 자게 했다. 수면 실험이 끝난 후 대상자들에게 이전에 보여줬던 세 가지 색깔을 다시 보여줬는데, 전기 충격을 가한 두 가지 색깔을 먼저 보여준 후, 나머지 한 색깔을 보여줄 때 대상자들에게 활성화되는 뇌 영역을 기능성 자기공명영상(FMRI)을 통해 관찰했다.연구 결과, 정상적으로 밤잠을 잔 그룹은 감정 제어에 관여하는 전전두엽 피질 등의 영역이 많이 활성화됐다. 하지만 절반만 잔 그룹은 두려움을 느끼는 뇌 영역이 가장 많이 활성화된 반면, 감정 제어 영역은 가장 적게 활성화됐다. 잠을 전혀 못 잔 그룹은 감정 제어와 두려움을 느끼는 것과 관련된 뇌 영역이 활성화되지 않았다. 연구팀은 수면 시간의 절반 정도만 자면 기억과 관련된 렘(REM) 수면이 원활하게 이뤄지지 않아, 자는 동안 두려운 기억이 잊혀지는 뇌 활동이 방해된다고 설명했다.연구를 진행한 에드워드 파페 쇼트 교수는 “잠을 잘 자지 못하는 사람은 두려운 기억을 잊지 못할 가능성이 크다”며 “이런 기억이 잘 잊히지 않으면 불안증이나 외상후스트레스장애 같은 정신질환을 앓을 가능성이 커져 주의가 필요하다”고 말했다.이번 연구는 국제학술지 ‘생물학적 정신의학 학회 저널(Biological Psychiatry: Cognitive Neuroscience and Neuroimaging)’에 최근 게재됐다."
605,"고려대 동문 유휘성씨, 고대의료원에 10억원 쾌척",2020.11.16,"고려대학교 의료원은 지난 3일 고려대 본관에서 유휘성 교우(82세)와 함께 발전기금 기부식을 열었다고 16일 밝혔다.이날 기부식에는 유휘성 교우를 비롯해 정진택 총장, 김영훈 의무부총장, 송혁기 대외협력처장, 정희진 의무기획처장 등이 참석했다. 유휘성 교우는 “최근 나날이 발전해 고대인들에게 새로운 자긍심이 되고 있는 의료원에 대한 기부를 예전부터 생각하고 있었다”며 “코로나19로 의료계가 힘든 시기에 기여할 수 있어 보람을 느끼며, (기부금이)의학발전과 심혈관질환 연구를 위해 요긴하게 사용되길 바란다”고 말했다.‘기부왕’으로 알려진 유휘성씨는 지난 10년간 모교에 50억원 이상을 전달했다. 2011년 10억원, 2015년 10억원에 이어, 2017년에는 잠원동 소재 아파트(당시 시가 22억원)를 기부했으며, 2019년에도 10억원을 쾌척한 바 있다. 이번에 고대의료원에 전달된 기부금은 기부자 뜻에 따라 코로나19 극복을 위한 의학발전기금과 심혈관질환 연구기금으로 사용 될 예정이다.정진택 총장은 “학교차원에서도 의료원과 의과대학이 세계적인 수준으로 우뚝 설 수 있도록 지원방안을 적극 검토 중 이었다”며 “교우님의 정성이 귀한 마중물이 될 것”이라고 말했다.김영훈 의무부총장 또한 “교우님이 보여준 나눔의 마음은 가치로 환산할 수 없는 귀중한 것이라 생각한다”며 “소중한 뜻에 따라 ‘넥스트 메디슨(Next Medicine)’을 구현하는 초일류 의료기관으로의 도약과 사회적 가치 실현을 이어 나가겠다”고 약속했했다."
