name,date,content
돌출입도 '교정'으로 치료 가능할까?,2020.10.16,"툭 튀어나온 돌출입으로 스트레스받는 사람이 적지 않다. 일부 돌출입은 치아교정으로 치료가 가능한데, 교정 종류를 제대로 파악하고 자신에게 맞는 치료를 받는 게 중요하다. 치아교정 종류는 크게 '일반교정'과 '돌출입교정'으로 구분할 수 있다. 일반교정은 단순히 치아의 위치와 각도가 문제인 '단순 돌출입' 개선에 효과가 있는 치료법이다. 치아에 교정장치 '브라켓'을 부착하고 와이어를 연결해 치아가 원래 있어야 하는 위치로 보내주는 식으로 진행된다. 치아 각각의 위치를 세세하게 조정해야 하는 경우 적합하며, 미세한 돌출입 교정, 겹치거나 삐뚤삐뚤하게 엉클어진 치열 교정에 효과가 좋다. 하지만 과도하게 발달된 잇몸뼈의 볼륨을 줄이거나 턱뼈 위치를 개선시키는 식의 넓은 범위 조정은 불가능한 경우가 많다. 따라서 잇몸뼈나 턱뼈의 과도한 발달이 원인인 돌출입의 경우 돌출입수술, 양악수술 혹은 돌출입교정을 권할 수 있다. 잇몸뼈나 턱뼈의 과도한 발달이 원인인 돌출입 환자가 일반교정을 하면 잇몸뼈는 움직이지 않고 치아만 과도하게 안쪽으로 쓰러지는 부작용인 '옥니 현상'이 발생할 수 있다.돌출입교정에 효과적인 것이 '킬본교정'이다. 센트럴치과 강승구 원장은 ""특히 윗턱뼈인 상악골의 적극적인 골재형성 유도 원리에 의해 잇몸뼈의 후방이동이 가능하다는 특징이 있다""며 ""단순한 치아 이동뿐 아니라 잇몸뼈의 광범위한 변화가 가능하기 때문에 수술이 필요한 중등도 이상의 돌출입 부정교합 역시 증상의 정도에 따라 교정만으로 개선할 수 있다""고 말했다. 강 원장은 이어 ""치아교정 종류가 다양해진 만큼 자신의 증상을 면밀하게 파악하고 그에 맞는 치료계획을 세우면 돌출입 개선을 위해 반드시 수술을 하지 않아도 된다""고 강조했다."
매년 다시 올 코로나19… 백신만큼 절실한 '공존의 지혜',2020.10.16,"지긋지긋한 코로나19가 매년 다시 돌아온다면 어떨까. 코로나19는 '풍토병'이 되리라 추측하는 전문가들이 많다. 풍토병이란 특정 지역에 사는 주민들에게 지속해서 발생하는 질환이다. 인플루엔자 역시 온대지방에서 겨울마다 유행하는 계절성 풍토병이다. 매년 인플루엔자(독감)가 재유행하듯, 코로나19도 매년 재유행할 수 있다는 의미다. 인류는 평생 마스크를 쓰고 살아가야 하는 걸까. 최근 코로나가 풍토병이 될 수 있다는 주장을 뒷받침하는 연구 결과가 나왔다.완전 종식 어려운 코로나19, 겨울마다 돌아올 것
WHO 보건긴급프로그램 책임자인 마이크 라이언 박사는 지난 5월 언론브리핑에서 ""코로나19 바이러스는 사라지지 않으며 풍토병이 될 것""이라고 말했다. 이어 지난 14일에는 미국 최고 권위 과학저널인 '사이언스(Science)'에 관련 연구가 게재됐다. 미국 컬럼비아 메일맨 공중보건대 연구진은 코로니19 확진자의 혈청을 분석해 감염이나 백신을 통한 면역이 1년 이내에 감소할 수 있다고 주장했다. 이에 따라 시뮬레이션하면, 코로나19 감염증은 매년 유행할 것이라는 추측도 내놨다.연구를 진행한 제프리 샤먼 교수는 ""연구에 따르면 특히 코로나19는 면역력이 낮아지고, 실내에서 더 많은 시간을 보내는 겨울 동안 재유행할 가능성이 있다""며 ""다만, 전 세계 대부분의 인구에게 매우 효과적인 백신을 투약한다는 전제가 추가되면 결과는 달라질 것""이라고 말했다. 샤먼 교수는 코로나19, 인플루엔자 등 전염병 발생을 모델링 분야의 선도적인 권위자다. 샤먼 교수는 ""재감염으로 인해 증상의 심각도가 변할 위험이 있는지, 전염성을 얼마나 지니는지에 대해서는 추가 연구가 필요하다""고도 말했다.'변이' 심한 코로나19와 함께 살아가려면?
대부분 사라진 사스(SARS)나 메르스(MERS)그리고 반면에 여전히 남아있는 감기, 인플루엔자의 차이점은 무엇일까. 가장 큰 이유는 '변이'다. 감기를 유발하는 바이러스는 수백여 개에 이르며, 이들 유형 또한 전파되며 시시각각 변한다. 인플루엔자도 유형이 다양하다. 변이가 심할수록 전파를 막기가 어려워 재유행 위험이 커진다. 코로나19 또한 사스보다 변이가 왕성하고, 생성력도 3배나 높다는 연구 결과도 나온 바 있다. 영국 케임브릿지대에 따르면 코로나19 바이러스는 끊임없이 돌연변이를 일으키고 형태를 바꾸면서 다양한 지역 주민에게 적응한다.인류는 평생 코로나 감염의 우려 속에서 살아가야 하는 걸까. 다행히 희망을 걸어볼 여지는 있다. 같은 코로나바이러스 종류인 사스나 메르스 역시 백신이 개발되지 않았지만 감염 경로를 줄여나가며 종식 선언을 했다. 백신을 만들기 어렵다면 치료제를 만들어 무섭지 않은 병으로 바꿀 수도 있다. 신종플루는 치료약 타미플루가 개발되며 치사율이 낮아졌다. 인류가 코로나19와 공존할 방법을 찾아야 할 때다."
수능 D-49… 코로나 수칙 어떻게 정해졌나?,2020.10.16,"대학수학능력시험이 49일 앞으로 다가왔다. 피치 못하게 대규모 시험이 치러질 예정인 가운데, 교육부는 수능 관련 방역 지침을 마련했다.교육부와 17개 시·도교육청 합동 수능 관리단은 16일 첫 회의를 열고 코로나19 예방을 위한 수능 시험장 방역 지침을 확정했다.수능 관리단은 시험 관리기관, 질병관리청 전문가 등과 함께 수능 방역 지침을 수립하고 일반시험장(무증상 수험생은 일반시험실, 유증상 수험생은 별도시험실), 자가 격리자를 위한 별도시험장, 확진자를 위한 병원 시험장으로 구분했다. 또한 시험 전, 시험 당일, 시험 종료 후 조치사항을 세부적으로 정했다.이날 발표된 방역 지침에 따르면 수험생은 시험을 응시하는 동안 반드시 마스크를 착용해야 한다. 마스크를 착용하지 않을 경우 원칙적으로 시험장 입실이 불가능하다. 수능 관리다은 ""오염, 분실 등에 대비해 여분의 마스크를 가지고 와달라""고 말했다.수험생들은 개인 도시락과 음용수를 준비해 점심시간에도 자신의 자리를 벗어나면 안 된다. 수험생 여럿이 함께 식사해서는 안 되며 점심 식사 후에는 시험실을 환기하도록 권고한다. 시험에 방해될 수 있다는 이유로 철회 청원까지 제기된 책상 앞 칸막이는 계획대로 설치한다.자가격리자도 수능 시험에 응시할 수 있다. 자가격리 모니터링 담당자에게 사전에 유선으로 연락해 시험 당일 외출 허가를 받고 별도시험장까지 자차로 이동해야 한다. 자차 이동이 불가능할 경우 관리자가 동행해 전용 차량으로 시험장까지 이동한다. 자가격리자를 위한 별도시험실, 별도시험장, 병원 시험장 감독관은 KF94 마스크 외에도 전신 보호복, 고글 등을 착용해야 한다. 유증상자, 자가격리자, 확진자 수험생의 답안지는 소독 처리한다.박백범 교육부 차관은 ""(별도) 시험실당 감독관 5명 정도를 배치해 1인당 2∼3시간 감독 후 교대하도록 지침을 마련했다""며 ""별도시험장이나 병원 감독관은 학교 교사 희망자가 충분하지 않을 경우를 대비해 교육청 전문직, 행정직에 우선 참여해달라고 했다""고 말했다.수능 시행일 일주일 전부터 전국 고등학교와 시험장 학교는 방역을 위해 원격 수업으로 전환한다. 수험생과 감독관 세부 유의사항은 다음 달 초에 추가로 안내될 예정이다."
성경험 없는 여성도 '정기적 산부인과 검진' 필요한 까닭,2020.10.16,"아직도 산부인과는 성경험이 있는 여성만 가는 곳이라는 선입견을 가진 사람이 적지 않다. 하지만 성경험 여부와 관계 없이 여성이라면 누구나 정기적인 산부인과 검진을 받는 게 안전하다.여의도 어니스트여성의원 조혜진 원장은 “최근 여성의 결혼 연령이 많이 늦추어진 만큼, 미혼 여성, 비혼여성들이 부인과 정기검진을 보다 적극적으로 챙겨야 한다”고 말했다. 과거에는 20대 후반~30대 초반에 첫 출산을 했기 때문에 비교적 젊은 나이부터 산부인과를 찾았다. 하지만 통계청에 따르면 2019년 한국 여성이 처음 결혼하는 평균 나이는 30.59세였고, 2018년 첫 출산 여성의 평균 연령은 31.9세가 됐다. 여성이 성인이 된 후 10년 이상 지나야 결혼과 첫 출산을 하는 만큼, 여성 질환을 미혼기간에 제때 발견하지 못하고 방치하면 질염이 골반염으로 악화되거나, 자궁근종, 자궁내막증 같은 자궁 질환이 생기고 방치될 수 있다.일반적으로 알고 있는 자궁암은 자궁경부암이지만, 성경험과 무관하게 발병하는 자궁내막암 환자가 젊은 연령대에서 가파르게 증가하고 있기도 하다. 자궁내막암 진료 환자는 2015년 1만877명에서 2019년 1만7865명으로 4년 새 64.2% 증가했다. 20대 환자는 2015년 145명에서 2019년 403명으로 약 2.8배 늘었고, 30대 환자는 2015년 799명에서 2019년 1529명으로 약 1.9배 증가했다. 조혜진 원장은 “최근 진료실에서 자궁내막 병변 환자를 전보다 자주 발견하게 된다”며 ""성경험이 없는 여성이라도 생리주기가 불규칙해졌거나, 생리주기와 무관한 하혈, 생리량이 지나치게 많고 생리통이 심한 경우, 질 분비물이 늘고 색과 냄새가 달라진 경우 반드시 여성의원 검진을 받아야 한다""고 말했다. 성경험이 없는 여성이 자궁이나 난소 관련 질환 의심 증상이 생길 때에는 성경험이 없음을 진료 전 미리 밝히면 복부 초음파로 검사할 수 있다."
"핀란드, 총리도 노브라… ""경솔해"" 비난해도 건강엔 '약'",2020.10.16,"핀란드 총리 산나 마린(35)이 브래지어를 착용하지 않은 ‘노브라’ 상태로 찍은 패션 화보 사진이 최근 공개돼 화제다. 이에 관해 핀란드 중장년층 중심에선 국가 지도자로서 경박한 행동을 했다는 비판이 나오지만, 마린 총리를 지지하는 핀란드 여성들은 그와 비슷하게 브래지어를 하지 않은 채로 옷을 찍은 사진을 SNS에 올리며 응원에 나섰다. 우리나라에서도 건강에 관한 관심이 높아지며 노브라를 시도하는 여성들이 늘고 있다. 노브라를 하면 어떤 건강 효과가 있을까.노브라를 하면 유방암에 걸릴 위험이 적어진다. 브래지어를 하면 금속 와이어가 가슴을 조이는 것과 달리 노브라 상태에선 가슴이 압박되지 않아 림프액의 흐름이 활발하기 때문이다. 림프 순환이 잘 되면 유방의 조직 세포에 산소가 많이 공급되고, 독성 노폐물은 잘 빠져 암을 일으키는 돌연변이 세포가 생길 가능성이 줄어든다. 더불어 노브라 상태에선 유방의 온도가 체온보다 높아지지 않는 장점이 있다. 유방은 인체 외부기관으로 체온보다 온도가 낮아야 정상이다. 체온보다 유방의 온도가 높아지면 호르몬 이상이 생겨 암에 걸릴 수 있다. 이외에도 노브라를 하면 가슴·등·어깨 주변 근육이 유연해진다. 브래지어를 하면 브래지어의 끈이 등과 어깨를 압박해 자신도 모르게 가슴을 웅크리는 자세를 하게 된다. 그러면 주변 근육이 경직돼 등과 어깨 주변 근육이 뻣뻣해지는 문제가 생긴다."
"WHO ""렘데시비르, 코로나 사망률 못 낮춘다""",2020.10.16,"미국 제약회사 길리어드사이언스의 항바이러스제 '렘데시비르'가 신종 코로나바이러스 감염증(코로나19) 환자에게 미치는 효과가 거의 없다는 세계보건기구(WHO)의 연구 결과가 나왔다.렘데시비르는 지난 2일(현지시간) 코로나19 확진 판정을 받았던 도널드 트럼프 미국 대통령이 투약받았던 치료제로도 알려져 있다.WHO가 입원 환자 1만1266명을 상대로 진행하고 있는 '연대 실험'에서 렘데시비르가 환자의 입원 기간을 줄이거나 사망률을 낮추지 못했다고 로이터통신 등이 15일 보도했다.WHO의 연대 실험은 코로나19 치료제 후보군의 효능과 안전성을 검증하기 위한 다국적 임상시험이다. 렘데시비르 외에 말라리아 치료제 하이드록시클로로퀸, 인간면역결핍바이러스(HIV) 치료제인 로피나비르/리토나비르, 항바이러스제 인터페론 등을 대상으로 진행되고 있다. 하지만 연구 결과 이들 후보군 중에서 코로나19 입원 환자의 생존에 크게 영향을 주는 코로나19 치료제가 없는 것으로 나타났다고 통신은 전했다.지금까지 코로나19 환자의 생존률을 높이는 치료제로서 일부 효능을 입증받은 제품은 스테로이드계 소염제인 '덱사메타손'이 유일하다.WHO는 지난 6월 보도자료를 통해 영국 옥스퍼드대 연구팀이 주도한 덱사메타손 임상 시험에서 긍정적인 결과가 나왔다며 환영의 뜻을 밝힌 바 있다. 다만, 덱사메타손의 경우 면역억제 부작용을 유발할 수 있다.WHO 수석 과학자 숨야 스와미나탄에 따르면 하이드록시클로로퀸과 로피나비르/리토나비르는 지난 6월 이미 효과가 없는 것으로 나타났고, 나머지 후보군에 대한 연대 실험이 30개국에 있는 병원 500여곳에서 진행됐다.지난 3월부터 이달 초까지 WHO 연대 실험을 위해 렘데시비르를 투여받은 입원 환자는 2750명에 이른다.길리어드는 이달 초 코로나19 입원 환자 1062명을 대상으로 임상시험을 진행한 결과 렘데시비르가 회복 기간을 5일 단축했다고 밝힌 바 있다. 연구 결과는 의학학술지 '뉴잉글랜드저널오브메디신'(NEJM)에 실렸다.지난 5월 미국 국립보건원(NIH)이 주도한 임상 시험에서는 렘데시비르를 처방받은 실험군의 사망률이 위약을 투약받은 대조군보다 43% 낮은 것으로 나타났다.렘데시비르는 같은 달 코로나19 치료제로 미국 식품의약국(FDA)의 긴급사용 승인을 받았으며, 이후 중증환자 치료에 사용됐다.지난 2일 코로나19 확진 판정을 받고 월터 리드 군 병원에 사흘간 입원했던 트럼프 대통령도 미국 생명공학 회사 리제네론의 항체치료제 'REGN-COV2', 스테로이드 소염제인 덱사메타손과 함께 렘데시비르를 처방받은 바 있다.한국에서는 지난 13일까지 62개 병원에서 600명의 환자에게 렘데시비르를 투여했다고 방역 당국이 밝혔다. 렘데시비르를 5일 치 처방받으려면 민간보험 가입자는 3120달러(약 357만3000원), 공공보험 가입자는 2340달러(약 267만9000원)를 내야 한다."
"[건강 신간] 번아웃에 빠진 당신을 위한 책 <우린, 조금 지쳤다>",2020.10.16,"현대 사회에 '지치지 않은' 사람이 있을까? 올해는 코로나19까지 겹쳐 많은 사람이 힘겨운 매일과 사투하고 있다. 서울대학교 정신건강센터, 삼성전자 부속 의원 정신과 전문의로 일하고 있으며, 수많은 화제를 낳았던 드라마 '슬기로운 의사생활'의 자문을 맡기도 했던 박종석 작가가 '번아웃'에 빠진 사람들을 위한 책을 최근 펴냈다. 힐링 심리학 서적 《우린, 조금 지쳤다》다.박종석 작가는 책을 통해 ""아무것도 하지 않으셔도 됩니다. 아무것도 되지 않을 자유, 그 자유를 누릴 때 우리는 다시 살아갈 힘을 얻습니다""라고 말한다.  책에 따르면 번아웃은 자신의 삶에 최선을 다하는 이들에게 특히 잘 찾아오는 증상이다. 그러나 저자는 경쟁을 부추기는 과잉 활동 사회에서 번아웃은 누구나 한 번쯤 겪게 되는 증상이지만, 번아웃에 빠지면 극복하기 전까지 결코 가벼운 증상이 아니라고 말한다. 따라서 ‘나는 왜 이럴까?’ ‘나는 왜 이것밖에 안 되지’라고 자책하지 않고, 복잡한 생각이나 되새김질로 시간을 채우지 않는 것이 중요하다.책의 1부에서는 자신을 잃지 않고 나를 돌볼 수 있는 번아웃 대처법에 대해 살펴본다. 2부에서는 관계로 인한 번아웃을 다뤄 일보다 사람이 힘든 직장인에게 특히 도움이 된다. 3부는 저자가 겪은 인생의 수많은 시행착오와 번아웃 경험을 생생하게 전한다. 고민이 고민이고, 아무것도 하기 싫은 당신에게 저자의 내밀한 고백은 ‘어떻게’에 대한 실제적인 방법을 제시하는 번아웃 대처법이 되어준다.박종석 작가는 번아웃에 빠지지 않고 건강한 사회생활을 유지하기 위해 가장 중요한 것이 스트레스를 견뎌내는 힘 '회복력'을 높이는 것이라고 말한다. 이를 위해 일과 삶의 균형 ‘워라밸(Work-Life Balance)’을 지켜야 한다. 일과 생활 어느 한쪽으로 치우쳐 모든 에너지를 다 써버려서 회복 불가능한 상태에 이르지 않도록 스스로 자신을 점검해야 한다는 것이다.모든 것에 지쳐버린 요즘, 책《우린, 조금 지쳤다》를 통해 나에게 맞는 삶의 전략을 찾아보는 것은 어떨까?"
"직장인 76%, ""감정노동 힘들다""… 해결법은 데스크테리어?",2020.10.16,"직장인 대다수가 '감정노동'을 겪고 있다는 설문조사 결과가 나왔다. 위계질서가 강한 국내 조직문화의 특성상, 상사나 동료의 눈치를 끝없이 봐야만 하기 때문이다. 직장인들은 일상적으로 자신의 감정을 숨기거나, 조직에서 바람직하다고 여기는 감정을 드러내는 뜻밖의 '노동'에 시달리고 있다. 감정노동이 많아질수록 스트레스는 커지며, 다른 정신질환으로 이어질 수 있어 우려되는 상황이다.시장조사전문기업 엠브레인이 전국 만 19세~50세 직장인 남녀 1000명을 대상으로 '직장인 감정노동'에 관해 조사했다. 그 결과, 대부분 자신의 감정을 감추는 데 익숙하고, 일상적으로 '감정노동'에 시달리고 있는 것으로 나타났다. 또한 감정노동으로부터 받는 스트레스 해소를 위해 인간관계의 필요성 느끼고, '데스크테리어(데스크와 인테리어의 합성어)'에도 관심 보이는 경향이 드러났다.우선, 전체 직장인의 76.5%가 ""직장생활에서 감정노동을 하고 있는 편""이라고 답했다. 감정노동을 하는 가장 큰 원인으로 꼽은 것은 ""자칫 큰 문젯거리가 될 소지가 있고, 업무에 해 끼칠 것 같아서""였다. 전체 86%는 ""직장인은 누구나 감정노동자이다""라고 답하기도 했다. 또한 83.9% ""감정노동 해소를 위해서라도 직장생활에서 좋은 인간관계를 가지는 것이 중요하다""고 답했다.감정노동 해소를 위해 직장인에게 필요한 것은 무엇일까. 직장인의 74.8%는 ""책상을 내 취향에 맞게 꾸미면 심리적 위안이 된다""고 답했다. 이어 전체의 64.5% ""사무실 책상을 정리만 해도 마음이 편안해지는 것을 느낀다""고 답했다. 업무 주변 공간을 가꾸기만 해도 '답답하다'거나 '짜증난다', '지겹다' 등 부정적인 감정이 해소된다는 것. 한편 '재택근무' 경험자 또한 직장생활에서 느끼는 부정적 감정이 해소된 모습을 보였다."
'냄새' 못 맡으면 코로나? 비염·치매가 원인일 수도…,2020.10.16,"최근 코로나19의 주요 임상 증상으로 후각 소실이 포함됐다. 실제 해외 경증·중증 코로나 환자 85.6%에서 후각장애를 호소했고, 국내에서도 후각장애를 호소하는 코로나19 환자가 늘고 있다. 그러나 후각장애를 일으키는 원인은 코로나19 외에도 알레르기 비염, 부비동염, 감기, 바이러스 감염부터 두부 외상까지 폭넓다. 대부분 원인 질환이 나으면 후각도 돌아오지만, 그렇지 않다면 한방치료를 고려할 수 있다.비염·부비동염·감기부터 정신질환까지 원인 다양
후각장애는 후각이 완전히 상실되거나 잘 맡지 못하는 증상을 말한다. 보통 후각뿐만 아니라 미각에도 영향을 미쳐 환자들의 삶의 질을 떨어뜨린다. 최근 후각장애의 유병률이 증가하고 있으며, 환경오염 등으로 인한 알레르기비염, 상기도 감염, 부비동염 등에 의해서도 후각장애가 발생할 수 있다. 또한 알츠하이머병, 파킨슨병 등과 같은 퇴행성 신경질환으로 인한 후각장애도 증가하는 추세다. 드물게 우울증, 자폐스펙트럼 장애 등의 정신과 질환의 증상으로도 발현될 수 있다.기저질환 등 정확한 원인 파악 후 치료해야
원인에 따라 치료 방법이 달라지기 때문에 정확한 진단이 가장 중요하다. 기저질환이 원인이면 해당 질환을 먼저 치료해야 한다. 비부비동 질환이 원인이라면 경구 및 국소 스테로이드제를 사용하며, 필요에 따라 비중격 교정술과 같은 수술적 치료도 고려한다. 스테로이드제제에도 반응을 보이지 않거나, 바이러스 감염이나 두부 외상이 원인이면 비교적 예후가 좋지 않아 장기간 치료가 필요하다. 강동경희대병원 한방안이비인후피부과 최인화 교수는 ""원인 질환을 치료한 후에도 후각장애 증상이 지속하는 때도 많은데 이럴 때 한방치료를 고려할 수 있다""고 말했다.비염·부비동염·감기가 원인인 경우, 한방치료 효과적
특히 후각장애 대부분을 차지하는 비염·부비동염·감기가 원인일 때는 한방치료가 효과적이다. 주로 스테로이드 등의 약물치료를 먼저 시행하고, 스테로이드 치료 후에도 호전이 없다면 한의학 치료를 시행한다. 한약·뜸·침·후각 재활 치료를 통해 후각상피 세포의 염증반응을 억제하고, 후각신경의 재생을 촉진한다. 후각장애의 한방치료는 이미 임상 연구를 통해 그 효과가 확인됐다. 지난해 최인화 교수팀의 연구결과 감기로 인한 후각장애가 보통 자연 경과로 1년 후 30%에서만 후각 기능을 회복하지만, 한방치료를 시행할 경우 3개월 내외에서 기능을 회복시켰다.한약·뜸·침 치료로 염증 조절 후 후각신경 기능 회복
한방치료를 할 때도 비내시경이나 부비동엑스레이 촬영, 후각 인지검사를 통해 원인을 파악하는 게 우선이다. 최인화 교수는 ""한약과 코 주변의 침 및 뜸치료는 코점막의 부종을 완화하고 부비동의 환기를 개선하며, 후각신경 세포의 재생을 돕는다""며 ""항염증 효과가 있는 황련해독탕 증류액을 비강 내에 투약해 후각세포가 분포된 영역을 자극할 수 있다""고 말했다. 한방치료와 더불어 후각 재활 훈련을 병행하면 후각 기능을 회복에 효과적이다. 후각 재활훈련은 여러 연구에서 효과가 있는 것으로 밝혀진 치료법으로, 최근 한 연구에서는 본인이 좋아하는 향으로 후각 재활훈련을 실시한 환자군에서 후각 개선 효과가 더 큰 것으로 관찰됐다."
"퇴행성무릎관절염, 합병증 막으려면 늦기 전에 치료해야",2020.10.16,"날씨가 추워지면서 중·장년층 중심으로 무릎 통증을 호소하는 이들이 많아졌다. 매년 겪는 통증이라는 이유로 쉽게 지나칠 수 있지만, 지속적으로 통증이 심해진다면 퇴행성무릎관절염을 의심해봐야 한다. 퇴행성무릎관절염은 관절을 보호하는 연골이 닳거나 손상되면서 염증이 생기는 질환인데, 방치하면 합병증을 유발할 수 있어 증상 초기에 치료 받는 것이 좋다.초기·중기·말기로 나뉘는 퇴행성관절염은 진행 정도에 따라 증상과 치료법이 다르다. 초기에는 앉거나 일어설 때마다 해당 부위에 국소적인 통증이 느껴지지만 중기로 이어지면 손상된 연골조각이 뼈와 뼈 사이에 끼면서 극심한 통증을 유발한다. 이 과정에서 무릎이 붓고 열감이 느껴지거나 물이 차는 등의 증상이 나타날 수 있다.초기와 중기에는 줄기세포 치료가 가능하다. 주사나 관절내시경을 통해 손상된 부위에 연골세포를 도포해, 기존 연골세포들과 새로 주입된 연골세포들이 서로 신호를 주고받으며 재생되도록 돕는다.하지만 퇴행성관절염이 말기까지 진행된 상태라면 인공관절수술은 선택이 아닌 필수적인 치료방법이다. 이미 연골이 많이 닳아 거의 없어진 상태에서는 약물·주사 치료 등으로는 치료에 한계가 있기 때문이다.‘3D 맞춤형 인공관절수술’은 환자들이 선호하는 대표적인 수술법이다. 환자 개인에게 적합한 맞춤형 인공관절을 사용하는 만큼 수술시간을 단축할 수 있고 합병증 우려도 적기 때문이다.연세사랑병원 고용곤 병원장은 “3D 인공관절수술은 가상수술을 통해 환자 개개인에 따른 하지정렬과 다리의 중심축을 맞추기 때문에 적은 오차의 수술을 진행할 수 있다”며 “수술 시간이 짧아져 고령자에게 발생했던 혈전증 등 합병증에 대한 부담도 줄일 수 있다”고 말했다.보건복지부 지정 관절 전문 연세사랑병원은 3D맞춤형 인공관절수술을 1만500회 이상 실시하는 등 이 분야에서 선구적인 입지를 다지고 있다. 이미 ‘정렬 로드를 포함하는 인공무릎관절 환자 맞춤형 수술 가이드 및 이를 제작하는 방법’ 등 관련 특허를 취득해 3D맞춤형 인공관절 수술을 국산화하는데 성공하기도 했다. 특히 연세사랑병원의 3D맞춤형 인공관절 수술은 외국 기술력에 의존하는 것이 아닌 병원 자체 기술로 수술이 진행되는 만큼 비용 측면에서도 효과적이다."
"""남성 유방암, 늦게 발견해 예후 심각""",2020.10.16,"유방암은 여성에게만 발생하는 질환으로 알고 있는 경우가 많지만, 남성도 유방암에 걸린다. 그런데 남성이 유방암을 앓을 경우 병을 늦게 발견해 예후가 나쁠 가능성이 크다는 연구 결과가 최근 나왔다.미국 질병통제예방센터(CDC)는 2007~2016년 유방암 진단을 받은 남성 약 1만5000명의 치료 결과를 추적 관찰했다. 그 결과, 대상자 10명 중 1명(8.7%)이 암이 상당히 진행된 말기 상태에서 발견됐다. 또한 환자의 5년간 생존율은 조기에 진단을 받은 그룹이 98.7%였지만, 말기에 진단을 받은 그룹은 25.9%였다.연구팀은 남성의 경우 유방암에 걸릴 가능성을 적게 생각해 병원에 올 땐 이미 암세포가 인근 조직이나 먼 부위로 전이된 후라고 분석했다. 이어 연구팀은 남성이 유방에 멍울이 만져지고 유두에서 분비물이 나오는 유방암 의심 증상이 생기거나, 가족 중 유방암 환자가 있다면 유방암 위험을 높이는 변이유전자 BRCA1·BRCA2가 남성에게도 있을 수 있어 유방암에 걸릴 가능성을 염두에 둬야 한다고 설명했다.연구를 진행한 테일러 엘링턴 교수는 “유방암은 일찍 발견해야 치료가 잘 이뤄져 오래 살 확률이 커진다”며 “남성이더라도 유방암 의심 증상이 나타나거나 가족 중 유방암을 앓은 환자가 있다면 병원에 가서 정기적으로 검사받아야 한다”고 말했다.이번 연구는 미국 질병통제예방센터(CDC)에서 발행하는 학술지 ‘주간 질병 발병률 및 사망률 보고(Morbidity and Mortality Weekly Report)’에 최근 게재됐다."
"""비행기 내 코로나 확산 위험 거의 없어""… 美 국방부 실험 결과",2020.10.16,"비행기 내에서 신종 코로나바이러스 감염증(코로나19)이 전파될 위험이 극히 작다는 연구결과가 나왔다.15일(현지시간) 미국 국방부가 발표한 연구결과를 보면 비행기 내 코로나19 감염자가 있어도 승객들이 마스크를 착용했다면 평균적으로 바이러스를 지닌 에어로졸의 약 0.003%만 다른 승객의 호흡 가능 거리에 들어가는 것으로 측정됐다.이에 따라 승객이 코로나19가 전파될 정도로 에어로졸에 노출되려면 코로나19 감염자 옆자리에 54시간 이상 앉아있어야 하는 것으로 나타났다.이번 연구는 국방부가 유나이티드항공 협조를 받아 보잉 777기와 767기에 코로나19 감염자를 대신한 에어로졸을 뿜는 마네킹과 다른 승객 역할인 감지장치를 설치해 '비행기에 승객이 꽉 찬 상황'을 만든 뒤 실제 비행하는 방식으로 진행됐다.이러한 '실험비행'은 6개월간 300차례 실시됐다.기내 코로나19 전파확률이 낮은 이유는 공기순환이 빠르고 공기가 흐르는 방향이 위에서 아래인 데다가 공기정화장치가 잘 갖춰졌기 때문으로 분석됐다.실제 한 차례 실험마다 마네킹이 뿜어낸 에어로졸이 1억8천만개가량이었는데 약 99.99%가 6분 이내 기내에서 빠져나갔다.연구에 한계점도 있다. 무엇보다 코로나19 감염자를 포함해 승객들이 자리에서 벗어나지 않고 대화하거나 음식물을 먹는 일이 없는 상황이 가정된 채 실험이 실시됐다. 또 비행기 탑승 전 대기 줄에서 코로나19가 전파될 가능성도 고려되지 않았다.다만, 기내에서 코로나19가 전파될 확률이 낮다고 당장 여행수요가 늘어날 가능성은 매우 적다는 것이 대체적인 관측이다.스콧 커비 유나이티드항공 최고경영자(CEO)도 이날 ""앞으로 12~15개월은 어려운 시기가 계속될 것""이라며 ""2024년은 돼야 출장여행 수요가 코로나19 이전 수준을 회복할 것""으로 내다봤다고 블룸버그통신이 전했다."
