다리와 몸이 심하게 붓는 현상이 임신 중독증인가요?,"관련 질병
임신 중독증

","Q. 임신 35주의 산모인데 혈압은 정상이지만 다리와 몸이 심하게 붓습니다. 혹시 임신 중독증이 아닌가요?
A. 과거에는 부종 자체를 임신 중독증의 주요증상으로 생각하였으나, 현재는 부종은 임신 후반기에는 흔히 오는 증상으로 생각되고 있습니다. 다만, 부종이 심하거나 갑작스런 체중증가 등이 오는 경우, 혈압을 측정하여 정상임을 확인하는 것이 바람직합니다.
"
스트레스가 이 병을 일으키나요?,"관련 질병
크론병

","크론병은 스트레스 등의 정신적인 요인에 의해 발생하는 것이 아닙니다. 비록 만성적인 염증성 장질환의 경과가 환자 본인에게 정신적인 스트레스로 다가올 수는 있겠지만 불안감, 스트레스, 우울증 등이 크론병을 일으키지는 않습니다.물론 병으로 인한 정신적인 스트레스가 신체의 생리작용 등에 영향을 미쳐 체내 여러 화학물질의 분비와 면역기능을 저하시켜 증세를 악화시킬 수는 있습니다. 주변의 환경이 얼마나 환자를 따뜻하게 감싸주느냐에 따라 환자는 더욱 편하게 느낄 것으로 생각됩니다.
"
먹지 말아야 할 음식이 있나요?,"관련 질병
선천 갑상샘 저하증

","콩 제품은 갑상샘 호르몬 제제의 흡수를 방해시키기 때문에 과량의 섭취는 제한하는 것이 좋지만 일반적으로 가끔씩 복용하는 정도는 괜찮습니다. 갑상샘 호르몬의 원료가 되는 요오드가 들어있는 음식인 다시마, 미역, 김, 파래 등도 과량으로 섭취하게 되면 오히려 갑상샘의 요오드 섭취 및 요오드의 유기화를 방해하여 갑상샘 호르몬 합성이 감소하게 되고 호르몬 분비도 억제되는 현상을 보일 수 있습니다. 그러므로 적당히 복용해야 합니다. 그러나 매일같이 이러한 음식을 많이 먹는 것이 아니라면 크게 영향을 주지는 않습니다.
"
모야모야병의 진단은 어떻게 합니까?,"관련 질병
모야모야병

","일단은 환자의 여러 가지 증상이 중요하고, 그 다음으로는 방사선학적 검사가 중요한데 우선 성능이 좋은 뇌혈관 CT, 뇌MRI, 혹은 뇌MRA로 간접적인 진단을 충분히 할 수 있습니다.
"
틱 장애에 특별한 교육이 필요할까요?,"관련 질병
틱장애

","틱 장애 아동들도 지능에는 이상이 없습니다. 그럼에도 불구하고 학습에 많은 어려움을 겪는 것으로 알려져 있습니다. 틱 장애를 경험하고 있는 아동의 약 50%에서 주의력 결핍 과잉행동 장애가 있고 약 40%는 강박증이 있다는 사실과 관계가 있습니다. 상기 언급한 장애를 동반하고 있으면 학습에 집중을 하는 것은 더욱 어려울 수 밖에 없습니다. 아동 개개인에 맞춰서 학습 환경을 만들어 주는 것이 필요합니다. 예를 들어 팔을 지속적으로 움직이는 틱 때문에 글을 쓰는 것이 어려운 아이들은 컴퓨터를 이용한다던지, 소리 내서 글을 읽는 것으로 대치시켜 주어야 합니다.
"
한쪽 눈의 망막박리가 다른 쪽 눈에도 영향을 끼치나요?,"관련 질병
망막박리

","한쪽 눈의 망막박리나 이로 인한 시력의 약화가 반대쪽 눈에 영향을 미치는 것은 아닙니다. 이것은 전혀 상관없는 내용이지만 한쪽 눈에 망막박리가 생기는 분들은 반대편 눈에도 같은 현상이 발생하기가 쉽기 때문에 정기적으로 검사를 받아보아야만 합니다.
"
모야모야병의 약물치료는 없습니까?,"관련 질병
모야모야병

","모야모야병의 원인을 아직은 확실히 알 수 없으므로, 근본적인 치료약제가 개발될 수 없는 상태입니다. 혈관이 서서히 좁아지다가 막히는 현상에 대하여 아스피린, 스테로이드나 혈관확장제등을 시도해 보았으나 효과가 입증되지 않았습니다. 하지만 모야모야병으로 인한 간질발작이나 두통에 대하여는 항경련제나 소염진통제 등을 투약하면 도움이 될 수도 있습니다.
"
심한 유방통이 발생하였습니다. 혹시 유방암이 생긴 건가요?,"관련 질병
유방통

","Q. 20대 후반 여성으로, 며칠 전부터 양측에 심한 유방통이 발생하였습니다. 혹시 유방암이 생긴 건가요?
A. 유방암일 가능성은 매우 낮습니다.젊은 여성에서 양측 유방에 발생한 유방통의 경우에는 대부분 일시적인 단순 유방통인 경우가 대부분입니다. 병원에서 진료 및 검사를 시행한 후에 특이 소견이 없다면 안심해도 되며, 향후에는 유방의 자가 검진을 포함한 정기 검진을 받는 것이 좋겠습니다. 심리적인 안심 및 확신으로 80%에서 유방통이 호전되며, 이러한 호전 없이 지속적으로 심한 통증이 있는 경우에는 의료진과 상의하여 치료를 시행 받는 것이 도움이 됩니다.
"
중증의 췌장염을 예측할 수 있는 지표들이 있는지요?,"관련 질병
췌장염

","이에 관하여는 지금까지 많은 임상 연구가 있었습니다. 아래의 항목들이 환자의 생존에 영향을 미치는 위험 요소로 되어 있습니다. 1) 장기 부전과/또는 췌장 괴사와 같은 췌장 국소 합병증의 동반2) 임상 양상- 비만 BMI >30- 혈액 농축(hematocrit >44%)- 고령 > 703) 장기 부전- 쇼크- 호흡 부전(동맥혈 산소 < 60)- 신장 부전(혈중크레아티닌 농도 > 2.0 mg%)- 위장관 출혈
"
기침이 생길 때마다 기침약을 꼭 먹어야 하나요?,"관련 질병
기침(성인)

","기침은 그 기간에 따라 급성, 아급성, 만성 기침으로 나뉘며, 그 원인들도 매우 다양합니다. 급성인 경우 감기가 대부분이며, 특별한 치료 없이도 저절로 호전되는 경우가 많습니다. 만성 기침의 경우에도 그 원인을 정확히 진단하고 원인 치료를 하는 것이 가장 중요하므로, 단순히 대증요법을 통한 기침 완화는 바람직하지 않습니다.
"
백신에 의한 인유두종바이러스 감염위험은 없나요?,"관련 질병
자궁경부암 백신

","Q. 다른 백신은 백신에 의해 바이러스 감염이 되기는 한다는데, 백신에 의한 인유두종바이러스 감염위험은 없나요?
A. 인유두종바이러스 백신은 유전자재조합 백신으로 병을 일으키는 DNA가 포함되어있지 않아 감염의 위험은 전혀 없습니다.
"
복합레진은 잘 깨지지 않나요?,"관련 질병
레진 치료

","복합레진은 기술의 발전에 의해 과거보다 한층 강도가 개선되었습니다. 현재는 복합레진 내 강화 성분의 함량 증가에 의해 물리적 성질이 많이 개선되었으며 모든 치아에 다양하게 사용할 수 있는 제품들이 출시되고 있습니다. 그러나 우식의 범위가 큰 경우에는 복합레진을 통한 직접수복이 어려운 경우가 있습니다. 이러한 경우 다른 재료를 사용하거나 기존 복합레진을 보다 강화한 형태의 수복물인 인레이/온레이 치료가 가능합니다. 단 이러한 경우 2회 이상의 내원이 필요하게 됩니다.
"
오목 가슴 수술 후 언제부터 일반적인 일상생활이 가능한지요?,"관련 질병
흉곽기형

","퇴원 후 1~2주면 가능하다고 보면 됩니다. 수술 방법에 따라 차이가 있겠지만 대부분의 환자는 수술 후 1주일 내지 2주일 정도면 퇴원을 할 수 있으며, 퇴원 후 간단한 일상생활에는 문제가 없습니다. 하지만 가슴 근육을 많이 움직이면서 힘을 써야 하는 종류의 일상사는 가급적 피하는 것이 좋습니다. 가능하다면 환자의 신체 상태가 편해질 때까지는 눕거나 일어날 때 보조를 해주는 것이 많은 도움이 됩니다.
"
갑상선호르몬제를 복용하고 있는데 임신을 해도 되나요?,"관련 질병
갑상선 기능 저하증

","갑상선호르몬제는 임신 중에 복용해도 되는 매우 안전한 약으로 분류됩니다. 오히려 임신 중에는 갑상선호르몬 요구량이 늘어나고, 모체의 갑상선 기능이 정상보다 낮을 경우 태아의 뇌 발육을 저하시킨다는 연구 결과가 있으므로 평소에 복용하던 용량 보다 더 높여서 복용하게 하는 경우가 많습니다. 따라서, 임신을 계획하는 단계에서 미리 담당 의사와 상담을 하고 갑상선 기능검사를 받도록 하십시오.


임신과 갑상선호르몬 치료
"
뺨을 한 대 맞았는데 이명 및 난청이 약간 있습니다.,"관련 질병
외상성 고막 천공

","Q. 뺨을 한 대 맞았는데 이명 및 난청이 약간 있습니다. 코를 막고 숨을 뱉으면 귀로 숨이 새는 것이 느껴집니다. 다른 쪽 귀를 막고 들어보면 소리는 들리나 평소보다 훨씬 작게 들리네요. 어지러움은 없습니다. 이 경우 조치방법과 병원에 가야 하는지, 자연치유가 될 수 있는지, 된다면 얼마나 있어야 소리를 잘 들을 수 있을까요?
A. 외상성 고막천공 가능성이 높습니다. 고막이 찢어졌기 때문에 코를 막고 코 풀듯 숨을 뱉으면 귀로 바람이 새게 됩니다. 고막천공이 있으니까 난청이 생기고 맞은 충격으로 약간의 이명이 생겼을 겁니다. 바로 이비인후과에 가셔서 천공의 크기가 어느 정도 인지 확인합니다. 천공의 크기가 작으면 자연 치유가 되지만 큰 경우에는 인조고막을 대주어야 하고 50% 이상 터졌다면 수술을 해야 할 수 있습니다. 주의해야 할 점은 절대로 귀에 염증이 생기지 않도록 해야 합니다. 즉 다친 쪽 귀에 물이 들어가면 안 됩니다. 머리 감을 때나 샤워할 때 솜으로 귀를 막아 물이 들어가는 것을 예방하고 코를 풀지 말아야 합니다.
"
쯔쯔가무시병은 한번 감염된 사람이 또 감염될 수 있나요?,"관련 질병
쯔쯔가무시병

","쯔쯔가무시병으로 회복된 환자는 재감염 시 저항력을 나타내어 감염될 확률이 적으나, 다른 혈청형 균에 감염 되었을 때 방어력이 낮은 것으로 보고되어 있습니다.리케차 감염증은 한번 감염되면 평생 면역을 가져 다시 감염되지 않으나 쯔쯔가무시병의 경우 항원성이 다양하여 한번 감염되더라도 다시 감염될 수 있으며 아직까지는 백신으로 예방할 수 없습니다.
"
만성 비염은 치료를 받아도 재발한다고 들었습니다.,"관련 질병
만성 비염

","Q. 저는 만성 비염에 걸렸습니다. 하지만 치료를 받아 나았는데. 의사선생님이 다시 재발한다고 하였습니다. 어떻게 해야 합니까?
A. 비염은 증상으로 완치가 되었다 하더라도 재발할 수 있으며 완치보다는 조절의 개념을 갖는 것이 좋습니다.따라서 증상이 없게 지낼 수 있도록 하는 것이 치료의 목적 입니다. 만성 비염을 그대로 방치하면 부비동염으로 발전할 가능성이 많기 때문에 비염에 대한 적극적인 대처가 필요합니다.
"
아이가 따돌림을 당하고 있는지 부모나 교사가 알 수 있는 특징이 있나요?,"관련 질병
집단 따돌림

","- 무조건 전학을 보내달라고 하거나, 갑자기 자퇴를 하고 검정고시를 보겠다고 한다.- 말수가 적어지고, 혼자 있는 시간이 많아진다.- 아침에 학교에 가는 것을 매우 힘들어하며, 지각을 자주 한다.- 학용품 및 소지품이 자주 없어지거나 파손되는 경우가 많다.- 학교에 도시락을 가져가지 않거나, 남겨오는 경우가 많다.- 전화가 자주 오거나, 호출기의 음성 확인을 자주 한다.- 외부전화에 민감하며, 친구의 전화나 호출을 받고 난 후 우울해하거나 안절부절 못한다.- 노트나 연습장에 “죽고 싶다”, “학교 가기 싫다” 등의 낙서가 되어 있다.- 머리나 배가 자주 아프다고 한다.- 예전보다 용돈을 자주 요구하거나, 갑자기 도벽이 생겼다.- 친하게 지내던 친구가 오지 않거나, 친구들과의 교류가 갑자기 없어졌다.- 화를 내지 않아도 될 상황에서 화를 내거나, 동생 및 엄마에게 공격적인 행동을 보인다(밖에서의 스트레스를 집에서 자기보다 약자에게 표출하는 경우가 있다).
"
영양상태가 좋지 않은 노인의 치료 방향은 어떻게 해야 하나요?,"관련 질병
노인의 영양

","영양 상태가 좋지 않는 노인의 경우 의료진과 함께 가족 및 노인 환자 본인도 치료원칙과 방향에 대한 이해가 필요합니다. 왜냐하면 의료진의 투약이나 시술 등으로 노인의 영양 상태를 좋게 하는 역할과 더불어 가족과 노인 스스로 지속적이고 적절한 영양 섭취를 하는 것이 필요하기 때문입니다. 일차적으로 노인의 영양 치료 방향은 총열량과 영양성분의 섭취를 증가시키는 것입니다.1) 식사와 주위 환경의 변화고혈압이나 당뇨가 있는 경우 저염, 저콜레스테롤 등의 제한된 식사를 권유하는 경우가 흔합니다. 물론 이러한 식이요법은 만성 질환을 치료하는데 매우 중요합니다. 단 잊지 말아야 할 것은 노인에게 이러한 제한식이 오히려 식욕저하를 일으켜 전반적인 영양 결핍을 초래하는 경우도 흔하므로 주의가 필요합니다. 예를 들면 당뇨를 가지고 있는 노인 환자에게 엄격한 칼로리 제한을 한다든지, 고혈압 환자에게 심한 저염식을 제공하여 입맛을 떨어뜨리는 경우는 질환을 치료하기에 앞서 노인의 전체 영양 상태에 큰 문제를 유발시키는 것이지요.그러므로 질병을 가지고 있는 노인에게 식이요법을 할 경우는 일반적 식이제한 원칙에 앞서 노인의 전반적 영양상태나 평소 식생활 습관 및 식이요법 수용도 등을 파악하여 개인별로 받아들여질 정도로 조정하는 것이 좋습니다.늘 혼자서 식사를 해야 하는 독거 노인의 경우 환경적 요인이 영양 불량의 원인이 될 수 있습니다. 그러므로 가족과 지역사회 자원들을 이용하여 이 노인들의 식사 준비 등이 소홀히 되지 않도록 배려해야 합니다. 이에 대한 국가와 지역사회적 시스템 개발이 필요하지요.2) 원인 교정 및 치료영양 불량을 유발하는 여러 원인 중 교정이 가능한 원인을 모아 다음과 같이 정리하고 있습니다. 기억해야 할 각 항목의 영어 첫글자를 모아 MEALS ON WHEELS로 이름 붙여져 있지요. 이러한 원인에 대해서는 특히 적극적인 치료가 필요합니다. 식욕을 억제하거나 영양성분의 흡수를 방해하는 약은 복용을 중단하거나 다른 약으로 대체하고, 꼭 필요하지 않는 약에 대해서는 복용을 중지하여야 합니다. 식욕을 촉진시키는 약을 복용하는 것이 도움이 될 수도 있지요. 우울증은 만성질환을 앓고 있는 노인들에게서 가장 흔한 체중 감소의 원인이 되며, 항우울제 등 적극적인 치료에 반응을 잘 합니다.
3) 원인 교정이 어려운 경우노인의 영양 불량의 원인들 중 교정이 어려운 경우도 흔합니다. 예를 들면 말기 치매나 암환자의 경우 원인 교정이 쉽지 않아, 식욕 촉진제나 경관 영양 공급이나 수액영양제의 혈관 투여가 필요한 경우도 있습니다.
"
자폐증이 놀이치료나 미술치료로 완치가 가능합니까?,"관련 질병
자폐증

","완치를 보장할 수 있는 치료는 아직 없습니다. 다만 아이에게 개별화된 특수교육과, 언어치료, 행동수정치료, 약물치료 등이 복합적으로 오랜 시간 동안 진행되어야 하며 놀이치료나 미술치료등도 보조적인 치료 수단이 될 수는 있습니다.
"
출생 전 태아에서 동맥관 개존의 산전 진단이 가능한가요?,"관련 질병
동맥관 개존증

","동맥관은 정상 태아에서 반드시 열려 있어야 하는 관이며, 생후 2~3주가 되어야 완전히 막히므로, 동맥관 개존증은 산전 진단은 물론 생후 2~3주 이전에는 진단이 불가능합니다.
"
충치가 있는 경우 치아 홈메우기를 못하나요?,"관련 질병
홈메우기

","와동을 형성하지 않은 (법랑질에 국한된 충치) 우식증에 치아 홈메우기 술식이 시행된 경우 충치의 진행을 억제하는 효과가 있다고 보고되었습니다. 그러나 실란트 주변에 미세누출이 있는 경우 충치가 진행 될 가능성이 있기 때문에 원칙적으로는 충치가 있는 경우 충치를 제거하고 복합 레진 충전 및 홈메우기를 시행하는 것이 바람직합니다.
"
강박증과 관련되어 흔히 함께 나타나는 다른 질환이 있습니까?,"관련 질병
강박증

","강박증 환자들 중에 뚜렛증후군을 함께 가지고 있는 경우가 많습니다. 강박증과 매우 유사한 질환으로서 신체이형증후군, 발모광 그리고 충동조절장애 등이 있습니다. 그러나 이들 질환이 강박증과 정말 관련되어 있는지는 명확하지 않습니다. 양극성장애(우울증과 조증이 함께 있는 질환), 우울증, 사회공포증, 공황장애 등이 강박증 환자에서 매우 흔하게 나타납니다.
"
조루증이 전립선염과 관계가 있나요?,"관련 질병
조루증

","현재까지 여러 연구 결과에 의하면 일부 조루증 환자에게 전립선염이 동반되어 있으며 전립선염을 치료한 후 조루증이 호전됨을 관찰할 수 있습니다. 이러한 연구 결과에서 전립선염을 조루증의 원인 중 한 가지로 생각해 볼 수 있으나 전립선염이 사정에 어떠한 영향을 미치는 지에 대해서는 현재까지 밝혀진 바가 없습니다.
"
"근시교정술을 받으려고 하는데요, 난시도 교정이 되나요?","관련 질병
난시

","최근에는 굴절교정수술의 발달로 상당량의 난시도 함께 교정이 됩니다. 그러나 굴절교정수술 후에, 없던 난시가 발생하는 경우도 있으므로 수술 전에 충분한 검사와 안과전문의와의 상담으로 본인의 눈에 수술 후에 생길 수 있는 문제점을 미리 알고 수술에 임하는 것이 좋겠습니다.
"
담석증이 암과 관계가 있나요?,"관련 질병
담석증

","담낭 담석의 경우 담낭벽이 석회화될 경우 담낭암이 잘 발생합니다. 또한 담낭 담석 중 2.5~3cm 이상의 거대 담석을 오래 두면 담낭암이 잘 생긴다고 합니다. 그렇다고 해서 모든 담낭 담석이 암으로 발전하는 것은 아니라 일부에서만 진행된다는 것입니다. 따라서 증상이 없는 담낭 담석을 암이 겁난다고 하여 담낭을 무조건 제거하지는 말고 이해득실을 따져 치료법을 결정하는 것이 현명한 방법입니다. 한편, 담도 담석 중 간내 담석은 담도암 발생가능성이 일반인에 비해 4배 정도 높습니다. 또한 담도 담석은 담낭 담석과 달리 무증상으로 오래 버티지 못하고 일단 증상이 발생하면 심한 경우가 대부분이므로, 증상이 없더라도 발견 즉시 제거하는 것이 치료 원칙입니다.요약하면 담석증으로 암이 발생하는 경우가 있기는 하지만 어떤 특정한 상황에서만 발생하므로 전문가와 상의하여 자신의 담석이 어떤 경우에 해당하는지를 확인하는 것이 중요합니다. 따라서 위에 설명된 경우에 해당되지 않는 경우엔 1년에 1~2회씩 복부 초음파검사를 받는 것으로 충분합니다.
"
일과성 허혈발작은 모두 뇌졸중으로 진행하나요?,"관련 질병
일과성 허혈 발작

","일과성허혈발작이 있었던 환자의 5~10% 정도는 매년 실제로 뇌경색으로 진행할 수 있습니다. 하지만 모든 뇌경색 환자가 일과성허혈발작을 경험하는 것은 아닙니다.일과성허혈발작이 있었던 환자는 최대한 빨리 병원에 방문해 신경과의사의 진료를 받아야 합니다.
"
소아에서도 수면무호흡증후군이 생기나요?,"관련 질병
수면무호흡증

","폐쇄성 수면무호흡증후군은 성인과 마찬가지로 소아에서도 발생하며, 정상 소아의 약 1~3%에서 나타나지만, 성인과 달리 소아는 주로 편도 및 아데노이드의 비대에 의하여 생깁니다. 편도 및 아데노이드는 소아의 대표적인 임파선 조직으로 출생부터 점차 커져 4~10세경에 가장 활발하다가 사춘기가 지나면 점차 퇴화합니다. 따라서 상기도에 비하여 상대적으로 편도와 아데노이드가 큰 2~8세 사이에 편도 및 아데노이드에 의한 폐쇄성 수면무호흡증후군이 잘 생깁니다.
"
초음파 검사나 x-ray가 아기에게 통증을 주나요?,"관련 질병
발달성 고관절 이형성증 및 탈구

","초음파 검사나 단순 방사선 검사(x-ray)는 아기에게 고통을 주지 않습니다. 초음파 검사는 스크린에 엉덩이 형상이 나타나도록 초음파를 이용하는 비침습적인 진단방법이며, 이러한 과정은 약 30분 정도의 시간이 소요됩니다. x-ray와 초음파 진단은 아기가 마음대로 움직이지 못하게 하기 때문에 아기들이 울 수 있지만, 그것은 고통을 느끼기 때문이 아니고 아기들이 그것을 좋아하지 않기 때문입니다.
"
버거병 환자가 평소에 주의해야할 사항에는 어떤 것들이 있나요?,"관련 질병
버거씨병

","금연은 기본입니다. 또한 피우는 담배뿐 아니라 씹는 담배 또는 코로 흡입하는 니코틴제제 역시 피해야 하며, 가능하면 간접흡연도 피하는 것이 좋습니다.버거씨 병을 가진 환자의 경우, 손발 관리에 주의를 기울여야 합니다. 피의 흐름이 저하되어 있어 상처가 발생할 경우 잘 낫지 않고, 그 곳을 통한 이차감염의 우려가 있으므로, 우선 상처가 생기지 않도록 조심해야 합니다.항상 손발을 깨끗이 하고 로션이나 오일 등으로 보습을 유지하며, 상처가 생기지 않았나 살피는 것이 중요합니다.본인에게 잘 맞고 편한 신발을 신어야 하며, 합성섬유로 된 양말 보다는 면양말이 좋습니다. 맨발로 다니는 습관을 피해야하며, 만일 상처가 생겼을 경우, 적절한 소독과 필요 시 항생제 치료를 통하여 이차 감염이 생기지 않도록 노력해야 합니다.특히 추위에 노출될 경우 혈관이 수축되고, 이는 피의 흐름을 악화시키게 되므로, 추위를 피하고 항상 손발을 따뜻하게 하는 노력이 필요합니다
"
병원에 가기 전 어떤 정보를 알고 가는 것이 복통을 진단하는 데 도움이 되나요?,"관련 질병
복통

","현재 복용하고 있는 약제를 알고 있는 것이 좋습니다. 예를 들어 한약을 복용하고 있는지, 그 외 건강식품이나 비타민 등에 관해서도 알고 있는 것이 좋습니다. 혹시 약물에 알레르기나 부작용이 있었던 경우에는 그 약물의 이름을 아는 것도 도움이 됩니다. 혹시 복통이 있을 때 자가로 복용한 약물이 있다면 그 약물의 이름과 복용 후의 반응을 아는 것도 진료에 도움이 됩니다. 예를 들어 배꼽 위의 통증이 있을 때 제산제를 먹었고 이후 증상이 호전되었는지 변화가 없었는지에 관해서 말씀해 주시면 진료에 도움이 됩니다.당뇨나 고혈압, 심장질환과 같은 만성 질환이 있는 경우 의료진에게 말씀해 주십시오. 이전에 수술을 받은 경험이 있으면 그 수술의 원인 질환과 어떤 수술을 받았는지 알고 계시는 것이 좋습니다. 또한 이전에 어떤 검사를 언제 받았는지에 대해서 언급해 주시면 좋습니다. 예를 들어, 위 내시경이나 대장 내시경을 언제 받았는지에 관해 말씀해 주시면 진료에 큰 도움이 됩니다. 만약 가족 중에 소화기계통의 질환을 가지고 계신 분이 있다면 그 질환명을 말씀해 주십시오. 특히 암의 가족력은 환자의 진료방침 결정에 도움이 될 수 있습니다. 음주 및 흡연에 관한 정보도 진료에 도움이 됩니다.
"
정맥류 출혈 환자에서 내시경 치료 후 식사는 어떻게 하나요?,"관련 질병
식도정맥류

","식도 정맥류 출혈이 있으면 내시경 시술 후 2~3일 또는 경우에 따라 다음 시술을 위해 그 이상 금식할 수도 있습니다. 시술에 의해 식도가 좁아진 상태이므로 초기에는 부드러운 음식을 먹는 것이 좋습니다. 2~3일간 부드러운 음식을 섭취해 본 후 별 무리가 없으면 일반적인 식사를 시작해도 좋습니다.
"
궤양성 대장염은 유전성인가요?,"관련 질병
궤양성 대장염

","유전적 소인을 가진 환자에서 많이 발생한다는 증거들이 실제 보고되고 있고, 가능성이 있는 유전자 이상이 확인되기는 하였지만, 한 가지 유전적 이상으로 병이 생기거나 병의 유형을 결정짓는 유력한 증거는 아직 없습니다.우리나라의 한 보고에 의하면, 환자의 부모, 형제, 자매에서 궤양성대장염의 상대적 위험도가 15.5배로 나타났지만, 실제 가족력의 확률은 2%에 불과 한 것으로 나타났습니다. 그래서 유전적 질환이라기보다는 가족성 질환이라고 하는 것이 적절할 것 같습니다.
"
근시가 심한데 망막박리가 생길 수 있나요?,"관련 질병
망막박리

","단순히 멀리 있는 사람이나 물체가 보이지 않는 질환으로 생각하는 근시는 사실 다수의 망막질환을 동반하는 질환입니다.특히 병적근시는 망막박리의 위험성이 높아(망막박리 환자 중 고도근시의 빈도는 일반인에 비해 8배 높습니다.) 증상이 있는 경우 정기적인 안과검진이 필요합니다.
"
"아기가 기저귀피부염이 지속되고 있는데, 가정에서 할 수 있는 치료방법은 어떤 것이 있나요?","관련 질병
자극 접촉 피부염

","아기들의 기저귀피부염은 보통 기저귀의 습기나 마찰에 의하여 발생합니다. 이러한 경우에는 가정에서도 유아의 사타구니(허벅지의 안쪽.) 부위를 건조하게 해주거나 마찰을 줄여주는 방법을 강구하면 좋아질 수 있습니다. 하지만 다른 경우인 칸디다(곰팡이균)에 의한 피부염이 발생하였을 경우에는 대증적인 치료(대증치료: 병의 원인을 찾아 없애기 곤란한 상황에서, 겉으로 나타난 병의 증상에 대응하여 처치를 하는 치료법. 열이 높을 때에 얼음주머니를 대거나 해열제를 써서 열을 내리게 하는 따위가 이에 속한다. ≒보존 요법.)만으로는 증상이 호전되지 않을 수 있으므로 유아의 증상이 대증적인 치료에도 호전되지 않을 경우에는 병원에 내원하는 것이 바람직할 것으로 생각합니다.
"
소아의 수면무호흡증이 성장 장애를 일으키는 것이 사실인가요?,"관련 질병
수면무호흡증

","소아 수면무호흡증이 성장 장애를 일으켜 저체중과 성장부진을 보일 수 있으며 학업장애, 정서적 불안정, 과잉행동과 주의력 결핍과 연관이 있는 것으로 보고되고 있습니다. 폐쇄성 수면 무호흡증이 있는 소아에서 편도 및 아데노이드를 제거 한 후 성장이 개선되고 학업 성적이 뚜렷하게 향상되었다는 보고도 있습니다.
"
조직검사까지 했는데 왜 장결핵인지 확진할 수 없나요?,"관련 질병
장결핵

","장결핵을 확진하려면 대장내시경 조직검사 후 여러 가지 검사를 통하여 장결핵 확진이 가능합니다. 조직 검사에서 건락성 괴사가 동반된 육아종 또는 항산균 양성 소견이 관찰되거나 결핵균이 배양되면 장결핵으로 확진할 수 있지만 이러한 경우는 실제로 전체 장결핵 환자의 약 1/3에 불과합니다. 따라서 많은 장결핵 환자들은 여러 가지 임상 양상이나 대장내시경 검사 소견 및 조직 검사 소견 등을 종합하여 장결핵이 의심되면 항결핵제를 투여한 후 임상 경과가 호전되는 것을 관찰하고 진단하게 됩니다. 즉 경험적으로 치료 후 경과를 보아 진단하게 되는 것입니다.
"
태변흡입증후군을 예방하기 위한 방법으로는 어떤것들이 있나요?,"관련 질병
태변 흡입 증후군

","산과적 문제로 신생아 가사의 위험성이 있는 경우 분만 중 구인두강, 비강의 분비물을 흡인 제거해야 합니다. 앞에서 언급한 바와 같이 아기가 출생 시 원기왕성하지 않으면(not vigorous) 출생 직후에 후두경하에 태변을 확인 제거하면 심한 태변 흡인 증후군의 발병률을 줄일 수 있습니다.양수가 새는 경우 양수에 태변이 착색되어 있다면 즉시 병원으로 가서 이를 알리는 것이 중요합니다. 과숙아의 발생을 방지하고, 태아의 심박수 등으로 태아의 상태를 유심히 관찰하여 적시에 빠른 처치를 하면 태변 흡입 증후군의 빈도를 줄일 수 있습니다.
"
무가당 식품은 마음 놓고 먹어도 되나요?,"관련 질병
당뇨 환자의 식이요법

","안 됩니다. 무가당 오렌지 주스는 제품을 만들 때 당을 더 첨가하지 않은 것으로 과일과 유사합니다. 과일 자체에 함유되어 있는 당이 있기 때문에 식사계획에 따라 드셔야 합니다. 하루 한 교환단위가 허용되어 있다면 반잔, 2 교환단위가 허용되어 있으면 한잔까지 마실 수 있습니다.
"
렙토스피라 균에 오염된 식품이나 음료수를 먹었을 때,"관련 질병
렙토스피라증

","식품이나 음료수가 렙토스피라 균에 오염되는 것은 물론 가능합니다. 그러나 일반인들은 종종 잘못된 정보를 접할 수 있으므로, 다음의 조건을 만족하는 경우에 오염의 위험이 있습니다.- 보균동물의 소변이 직접 식이나 음료수와 접촉되었을 때- 식품이 젖어 있는 상태이어야 하며, 음료수는 중성 pH 일 때- 이런 상태에서 조리나 세척하지 않고 섭취하였을 때곡류와 같은 많은 식품이 있는 창고와 농경지에는 쥐들이 많이 다니지만, 빠르게 건조되므로 렙토스피라 균은 감염을 유발할 수 있을 정도로 충분하게 생존할 수 없습니다.과일과 야채는 일단 건조된 후에는 안전하며, 렙토스피라 균이 과일이나 야채의 표면을 뚫을 수 없으므로 세척을 잘하면 크게 문제는 없습니다. 100°C 이상에서 조리하면 어떤 경우도 렙토스피라 균을 죽이므로 안전합니다. 감염된 동물의 육류도 일단 철저히 조리한 후 먹는 것은 비교적 안전하지만, 되도록 감염된 동물을 먹지 않도록 합니다.
"
레이노병은 나을 수 있나요?,"관련 질병
레이노병

","현재 의학으로 레이노병을 완치시키는 방법은 없습니다. 그러나 고혈압이나 당뇨병이 완치가 안되더라도 약제로 병을 잘 유지하면 정상인과 같은 생활을 할 수 있는 것처럼 레이노병도 생활수칙을 준수하며 잘 관리하면 정상인과 같은 생활을 할 수 있습니다.
"
